user_id,ad_source,campaign,campaign_id,platform,country,total_revenue,purchase_count,first_purchase_date,last_purchase_date,ltv_usd
114048,twitter,unknown,TW36824,ios,LU,170.0,1,2025-06-03,2025-06-03,170.0
114049,twitter,unknown,TW82610,android,NL,200.0,1,2025-06-13,2025-06-13,200.0
114050,instagram,unknown,IN26762,ios,CY,70.0,1,2025-05-01,2025-05-01,70.0
114051,google,unknown,GO46793,ios,IT,215.0,1,2025-12-05,2025-12-05,215.0
114052,instagram,unknown,IN11489,android,LT,30.0,1,2025-09-17,2025-09-17,30.0
114053,twitter,unknown,TW95349,android,PL,90.0,1,2025-03-12,2025-03-12,90.0
114054,facebook,unknown,FA33779,ios,BG,70.0,1,2025-01-27,2025-01-27,70.0
114055,affiliate,unknown,AF87784,android,LV,80.0,1,2025-05-01,2025-05-01,80.0
114056,instagram,unknown,IN27505,ios,FR,20.0,1,2025-06-14,2025-06-14,20.0
114057,google,unknown,GO43414,android,HU,55.0,1,2025-05-23,2025-05-23,55.0
114058,affiliate,unknown,AF18750,ios,BG,35.0,1,2025-07-16,2025-07-16,35.0
114059,google,unknown,GO73234,android,SE,90.0,1,2025-02-11,2025-02-11,90.0
114060,tiktok,unknown,TI43084,ios,CZ,90.0,1,2025-09-18,2025-09-18,90.0
114061,google,unknown,GO40680,android,DE,60.0,1,2025-08-29,2025-08-29,60.0
114062,tiktok,unknown,TI95284,android,CZ,15.0,1,2025-07-02,2025-07-02,15.0
114063,instagram,unknown,IN16081,ios,HR,85.0,1,2025-08-13,2025-08-13,85.0
114064,google,unknown,GO84994,ios,RO,55.0,1,2025-10-26,2025-10-26,55.0
114065,tiktok,unknown,TI67297,android,NL,90.0,1,2025-05-27,2025-05-27,90.0
114066,instagram,unknown,IN58583,ios,PT,105.0,1,2025-09-16,2025-09-16,105.0
114067,twitter,unknown,TW96583,ios,FR,230.0,1,2025-02-22,2025-02-22,230.0
114068,tiktok,unknown,TI92755,ios,SE,55.0,1,2025-05-02,2025-05-02,55.0
114069,tiktok,unknown,TI66234,ios,EE,45.0,1,2025-10-30,2025-10-30,45.0
114070,instagram,unknown,IN39439,android,FI,35.0,1,2025-04-04,2025-04-04,35.0
114071,tiktok,unknown,TI81540,android,BE,100.0,1,2025-10-21,2025-10-21,100.0
114072,google,unknown,GO17476,android,LV,25.0,1,2025-04-26,2025-04-26,25.0
114073,affiliate,unknown,AF39866,ios,PT,225.0,1,2025-01-13,2025-01-13,225.0
114074,tiktok,unknown,TI20406,ios,BE,45.0,1,2025-10-06,2025-10-06,45.0
114075,twitter,unknown,TW35361,ios,LT,90.0,1,2025-07-23,2025-07-23,90.0
114076,facebook,unknown,FA73137,ios,IT,165.0,1,2025-07-14,2025-07-14,165.0
114077,facebook,unknown,FA81667,android,HU,60.0,1,2025-06-01,2025-06-01,60.0
114078,google,unknown,GO17338,ios,CY,50.0,1,2025-01-18,2025-01-18,50.0
114079,google,unknown,GO38505,ios,PL,95.0,1,2025-11-09,2025-11-09,95.0
114080,affiliate,unknown,AF71411,ios,CZ,50.0,1,2025-12-08,2025-12-08,50.0
114081,instagram,unknown,IN26529,ios,CZ,115.0,1,2025-02-27,2025-02-27,115.0
114082,affiliate,unknown,AF61228,android,HR,205.0,1,2025-04-30,2025-04-30,205.0
114083,google,unknown,GO49974,android,HU,85.0,1,2025-12-09,2025-12-09,85.0
114084,tiktok,unknown,TI78712,ios,LT,30.0,1,2025-02-13,2025-02-13,30.0
114085,twitter,unknown,TW52522,ios,DE,115.0,1,2025-06-02,2025-06-02,115.0
114086,google,unknown,GO34631,android,PT,145.0,1,2025-01-28,2025-01-28,145.0
114087,twitter,unknown,TW86715,ios,SK,15.0,1,2025-05-16,2025-05-16,15.0
114088,google,unknown,GO71394,android,HR,120.0,1,2025-05-24,2025-05-24,120.0
114089,instagram,unknown,IN51900,ios,PT,30.0,1,2025-01-08,2025-01-08,30.0
114090,tiktok,unknown,TI77136,ios,HU,70.0,1,2025-08-30,2025-08-30,70.0
114091,affiliate,unknown,AF55541,android,ES,155.0,1,2025-11-13,2025-11-13,155.0
114092,instagram,unknown,IN44704,ios,LT,50.0,1,2025-02-26,2025-02-26,50.0
114093,twitter,unknown,TW60030,android,ES,120.0,1,2025-12-22,2025-12-22,120.0
114094,google,unknown,GO33588,ios,IE,215.0,1,2025-03-28,2025-03-28,215.0
114095,twitter,unknown,TW56882,android,HR,125.0,1,2025-03-17,2025-03-17,125.0
114096,affiliate,unknown,AF86955,android,NL,390.0,1,2025-10-17,2025-10-17,390.0
114097,affiliate,unknown,AF95001,ios,GR,355.0,1,2025-08-14,2025-08-14,355.0
114098,twitter,unknown,TW63757,android,CZ,55.0,1,2025-04-28,2025-04-28,55.0
114099,affiliate,unknown,AF52969,ios,DE,575.0,1,2025-02-22,2025-02-22,575.0
114100,affiliate,unknown,AF76734,ios,ES,255.0,1,2025-12-29,2025-12-29,255.0
114101,twitter,unknown,TW13690,android,CZ,120.0,1,2025-07-05,2025-07-05,120.0
114102,facebook,unknown,FA32827,ios,SE,80.0,1,2025-02-12,2025-02-12,80.0
114103,affiliate,unknown,AF87500,ios,PT,375.0,1,2025-01-12,2025-01-12,375.0
114104,affiliate,unknown,AF87246,ios,FR,560.0,1,2025-06-02,2025-06-02,560.0
114105,twitter,unknown,TW93146,ios,MT,65.0,1,2025-12-20,2025-12-20,65.0
114106,twitter,unknown,TW68709,android,HR,75.0,1,2025-10-19,2025-10-19,75.0
114107,facebook,unknown,FA11949,android,FR,140.0,1,2025-01-17,2025-01-17,140.0
114108,facebook,unknown,FA64203,ios,DK,200.0,1,2025-04-19,2025-04-19,200.0
114109,affiliate,unknown,AF41513,android,RO,135.0,1,2025-05-16,2025-05-16,135.0
114110,twitter,unknown,TW35560,android,MT,120.0,1,2025-05-17,2025-05-17,120.0
114111,twitter,unknown,TW79496,ios,HR,110.0,1,2025-10-05,2025-10-05,110.0
114112,instagram,unknown,IN62952,android,IE,30.0,1,2025-04-04,2025-04-04,30.0
114113,instagram,unknown,IN27797,android,AT,150.0,1,2025-07-25,2025-07-25,150.0
114114,instagram,unknown,IN65679,ios,SE,90.0,1,2025-06-20,2025-06-20,90.0
114115,facebook,unknown,FA88140,ios,IT,100.0,1,2025-03-19,2025-03-19,100.0
114116,facebook,unknown,FA60006,android,CY,50.0,1,2025-04-11,2025-04-11,50.0
114117,twitter,unknown,TW26472,ios,LT,135.0,1,2025-12-22,2025-12-22,135.0
114118,affiliate,unknown,AF31434,android,FR,450.0,1,2025-10-31,2025-10-31,450.0
114119,twitter,unknown,TW77618,android,LT,150.0,1,2025-04-05,2025-04-05,150.0
114120,tiktok,unknown,TI33958,android,GR,25.0,1,2025-12-27,2025-12-27,25.0
114121,twitter,unknown,TW95232,android,BG,45.0,1,2025-08-10,2025-08-10,45.0
114122,tiktok,unknown,TI29942,ios,CZ,45.0,1,2025-02-13,2025-02-13,45.0
114123,instagram,unknown,IN91294,ios,PT,110.0,1,2025-08-08,2025-08-08,110.0
114124,tiktok,unknown,TI82289,android,PT,105.0,1,2025-09-13,2025-09-13,105.0
114125,twitter,unknown,TW83295,android,HR,50.0,1,2025-03-07,2025-03-07,50.0
114126,google,unknown,GO56200,android,FI,70.0,1,2025-01-23,2025-01-23,70.0
114127,google,unknown,GO60158,ios,DK,295.0,1,2025-10-25,2025-10-25,295.0
114128,affiliate,unknown,AF66910,ios,HR,285.0,1,2025-03-22,2025-03-22,285.0
114129,facebook,unknown,FA94607,ios,HR,40.0,1,2025-11-30,2025-11-30,40.0
114130,facebook,unknown,FA17620,ios,LT,35.0,1,2025-03-05,2025-03-05,35.0
114131,instagram,unknown,IN10602,android,DK,45.0,1,2025-03-27,2025-03-27,45.0
114132,google,unknown,GO40898,ios,HU,20.0,1,2025-12-21,2025-12-21,20.0
114133,instagram,unknown,IN23307,ios,FR,25.0,1,2025-09-30,2025-09-30,25.0
114134,twitter,unknown,TW87612,ios,FI,75.0,1,2025-07-18,2025-07-18,75.0
114135,affiliate,unknown,AF48111,ios,CY,255.0,1,2025-01-23,2025-01-23,255.0
114136,affiliate,unknown,AF39990,ios,SK,120.0,1,2025-12-04,2025-12-04,120.0
114137,tiktok,unknown,TI96196,android,CZ,75.0,1,2025-08-26,2025-08-26,75.0
114138,tiktok,unknown,TI26674,android,SE,120.0,1,2025-09-22,2025-09-22,120.0
114139,affiliate,unknown,AF56819,ios,EE,360.0,1,2025-06-18,2025-06-18,360.0
114140,facebook,unknown,FA21344,ios,CY,75.0,1,2025-11-13,2025-11-13,75.0
114141,instagram,unknown,IN52867,android,SE,55.0,1,2025-12-30,2025-12-30,55.0
114142,instagram,unknown,IN73607,android,EE,40.0,1,2025-01-12,2025-01-12,40.0
114143,tiktok,unknown,TI86524,android,ES,95.0,1,2025-03-13,2025-03-13,95.0
114144,tiktok,unknown,TI99058,ios,LV,65.0,1,2025-05-12,2025-05-12,65.0
114145,facebook,unknown,FA12680,android,FR,25.0,1,2025-07-11,2025-07-11,25.0
114146,twitter,unknown,TW25526,ios,SK,115.0,1,2025-12-21,2025-12-21,115.0
114147,affiliate,unknown,AF24661,ios,PL,205.0,1,2025-01-06,2025-01-06,205.0
114148,affiliate,unknown,AF65621,android,RO,65.0,1,2025-07-19,2025-07-19,65.0
114149,affiliate,unknown,AF94959,android,HU,335.0,1,2025-11-08,2025-11-08,335.0
114150,google,unknown,GO43281,android,BE,155.0,1,2025-07-29,2025-07-29,155.0
114151,tiktok,unknown,TI22872,android,CY,45.0,1,2025-06-12,2025-06-12,45.0
114152,facebook,unknown,FA18967,ios,IT,105.0,1,2025-01-26,2025-01-26,105.0
114153,instagram,unknown,IN57163,android,ES,150.0,1,2025-01-16,2025-01-16,150.0
114154,affiliate,unknown,AF64186,android,BE,25.0,1,2025-08-04,2025-08-04,25.0
114155,instagram,unknown,IN38711,ios,SE,75.0,1,2025-08-22,2025-08-22,75.0
114156,affiliate,unknown,AF24710,ios,BE,155.0,1,2025-11-01,2025-11-01,155.0
114157,facebook,unknown,FA71878,android,AT,170.0,1,2025-09-18,2025-09-18,170.0
114158,instagram,unknown,IN51003,android,FR,105.0,1,2025-10-05,2025-10-05,105.0
114159,instagram,unknown,IN51333,android,GR,45.0,1,2025-01-29,2025-01-29,45.0
114160,instagram,unknown,IN39542,android,IE,125.0,1,2025-07-17,2025-07-17,125.0
114161,google,unknown,GO13786,android,BG,15.0,1,2025-05-05,2025-05-05,15.0
114162,affiliate,unknown,AF81582,android,ES,315.0,1,2025-04-17,2025-04-17,315.0
114163,twitter,unknown,TW54119,ios,CZ,165.0,1,2025-10-08,2025-10-08,165.0
114164,tiktok,unknown,TI87351,android,SI,110.0,1,2025-04-02,2025-04-02,110.0
114165,twitter,unknown,TW66336,ios,LU,90.0,1,2025-11-24,2025-11-24,90.0
114166,affiliate,unknown,AF39279,android,CZ,370.0,1,2025-07-06,2025-07-06,370.0
114167,twitter,unknown,TW97041,ios,PT,140.0,1,2025-03-05,2025-03-05,140.0
114168,twitter,unknown,TW87206,ios,CZ,75.0,1,2025-11-22,2025-11-22,75.0
114169,tiktok,unknown,TI84020,ios,PL,10.0,1,2025-07-06,2025-07-06,10.0
114170,affiliate,unknown,AF96443,ios,PL,285.0,1,2025-09-14,2025-09-14,285.0
114171,tiktok,unknown,TI56871,ios,LU,95.0,1,2025-07-11,2025-07-11,95.0
114172,twitter,unknown,TW12262,android,AT,35.0,1,2025-10-03,2025-10-03,35.0
114173,affiliate,unknown,AF81667,android,BE,95.0,1,2025-09-29,2025-09-29,95.0
114174,instagram,unknown,IN64309,android,PL,50.0,1,2025-03-27,2025-03-27,50.0
114175,google,unknown,GO77793,ios,IT,115.0,1,2025-05-05,2025-05-05,115.0
114176,facebook,unknown,FA11340,ios,LT,70.0,1,2025-05-17,2025-05-17,70.0
114177,twitter,unknown,TW21226,android,EE,35.0,1,2025-06-09,2025-06-09,35.0
114178,facebook,unknown,FA98048,ios,SK,10.0,1,2025-10-02,2025-10-02,10.0
114179,affiliate,unknown,AF32201,android,MT,275.0,1,2025-05-09,2025-05-09,275.0
114180,affiliate,unknown,AF43301,ios,BG,110.0,1,2025-01-11,2025-01-11,110.0
114181,google,unknown,GO67392,ios,EE,50.0,1,2025-11-16,2025-11-16,50.0
114182,affiliate,unknown,AF56939,android,IT,420.0,1,2025-05-27,2025-05-27,420.0
114183,google,unknown,GO43132,ios,AT,175.0,1,2025-02-22,2025-02-22,175.0
114184,affiliate,unknown,AF46351,android,AT,300.0,1,2025-07-28,2025-07-28,300.0
114185,tiktok,unknown,TI32721,android,GR,80.0,1,2025-11-18,2025-11-18,80.0
114186,affiliate,unknown,AF76435,ios,LU,295.0,1,2025-03-07,2025-03-07,295.0
114187,twitter,unknown,TW20187,android,FR,135.0,1,2025-09-30,2025-09-30,135.0
114188,instagram,unknown,IN38143,android,ES,110.0,1,2025-08-14,2025-08-14,110.0
114189,tiktok,unknown,TI52863,android,HU,40.0,1,2025-05-02,2025-05-02,40.0
114190,affiliate,unknown,AF18819,android,IE,355.0,1,2025-04-01,2025-04-01,355.0
114191,facebook,unknown,FA22016,ios,EE,85.0,1,2025-05-29,2025-05-29,85.0
114192,google,unknown,GO61089,ios,MT,75.0,1,2025-11-08,2025-11-08,75.0
114193,facebook,unknown,FA79994,android,NL,35.0,1,2025-09-23,2025-09-23,35.0
114194,twitter,unknown,TW61162,android,FI,185.0,1,2025-08-03,2025-08-03,185.0
114195,google,unknown,GO73797,android,SK,160.0,1,2025-06-19,2025-06-19,160.0
114196,instagram,unknown,IN63460,ios,GR,90.0,1,2025-03-07,2025-03-07,90.0
114197,google,unknown,GO86459,android,HR,125.0,1,2025-06-02,2025-06-02,125.0
114198,instagram,unknown,IN83483,ios,RO,20.0,1,2025-06-21,2025-06-21,20.0
114199,affiliate,unknown,AF32114,ios,DE,405.0,1,2025-08-02,2025-08-02,405.0
114200,google,unknown,GO69690,ios,FR,195.0,1,2025-12-04,2025-12-04,195.0
114201,twitter,unknown,TW97002,ios,IE,195.0,1,2025-06-22,2025-06-22,195.0
114202,affiliate,unknown,AF92693,ios,RO,275.0,1,2025-04-06,2025-04-06,275.0
114203,facebook,unknown,FA74705,android,SK,110.0,1,2025-05-31,2025-05-31,110.0
114204,facebook,unknown,FA61257,ios,NL,195.0,1,2025-04-11,2025-04-11,195.0
114205,tiktok,unknown,TI39464,android,FR,115.0,1,2025-11-27,2025-11-27,115.0
114206,facebook,unknown,FA47578,android,PT,25.0,1,2025-10-11,2025-10-11,25.0
114207,tiktok,unknown,TI30127,ios,EE,60.0,1,2025-07-09,2025-07-09,60.0
114208,google,unknown,GO48751,android,SK,125.0,1,2025-07-24,2025-07-24,125.0
114209,google,unknown,GO64902,ios,SK,110.0,1,2025-01-24,2025-01-24,110.0
114210,google,unknown,GO14742,ios,BG,140.0,1,2025-02-24,2025-02-24,140.0
114211,instagram,unknown,IN56328,android,LV,25.0,1,2025-06-22,2025-06-22,25.0
114212,instagram,unknown,IN35255,ios,EE,60.0,1,2025-03-26,2025-03-26,60.0
114213,instagram,unknown,IN84389,android,IE,115.0,1,2025-07-21,2025-07-21,115.0
114214,twitter,unknown,TW14852,android,ES,165.0,1,2025-02-28,2025-02-28,165.0
114215,facebook,unknown,FA73256,android,RO,35.0,1,2025-11-27,2025-11-27,35.0
114216,affiliate,unknown,AF22155,ios,CZ,270.0,1,2025-03-18,2025-03-18,270.0
114217,affiliate,unknown,AF89319,ios,SE,85.0,1,2025-07-23,2025-07-23,85.0
114218,instagram,unknown,IN93738,ios,LT,115.0,1,2025-12-24,2025-12-24,115.0
114219,tiktok,unknown,TI71555,ios,BG,90.0,1,2025-07-19,2025-07-19,90.0
114220,google,unknown,GO31375,ios,FR,205.0,1,2025-02-10,2025-02-10,205.0
114221,affiliate,unknown,AF22862,android,PT,355.0,1,2025-06-18,2025-06-18,355.0
114222,instagram,unknown,IN38757,android,SE,45.0,1,2025-06-05,2025-06-05,45.0
114223,facebook,unknown,FA20693,ios,CZ,15.0,1,2025-11-28,2025-11-28,15.0
114224,affiliate,unknown,AF80934,android,DE,340.0,1,2025-09-30,2025-09-30,340.0
114225,instagram,unknown,IN20035,android,SI,55.0,1,2025-04-12,2025-04-12,55.0
114226,instagram,unknown,IN85012,android,BG,25.0,1,2025-08-09,2025-08-09,25.0
114227,google,unknown,GO29047,ios,NL,55.0,1,2025-04-09,2025-04-09,55.0
114228,instagram,unknown,IN59006,ios,HR,95.0,1,2025-03-29,2025-03-29,95.0
114229,twitter,unknown,TW58596,ios,LT,145.0,1,2025-04-06,2025-04-06,145.0
114230,instagram,unknown,IN35446,android,EE,65.0,1,2025-04-15,2025-04-15,65.0
114231,tiktok,unknown,TI70626,ios,SK,10.0,1,2025-03-31,2025-03-31,10.0
114232,twitter,unknown,TW34634,android,FI,100.0,1,2025-03-03,2025-03-03,100.0
114233,facebook,unknown,FA97912,ios,EE,60.0,1,2025-08-17,2025-08-17,60.0
114234,twitter,unknown,TW49641,ios,ES,95.0,1,2025-05-06,2025-05-06,95.0
114235,instagram,unknown,IN80368,ios,RO,35.0,1,2025-10-11,2025-10-11,35.0
114236,google,unknown,GO53409,android,LU,320.0,1,2025-02-01,2025-02-01,320.0
114237,affiliate,unknown,AF92149,android,BG,115.0,1,2025-07-30,2025-07-30,115.0
114238,facebook,unknown,FA74349,ios,CY,135.0,1,2025-02-22,2025-02-22,135.0
114239,twitter,unknown,TW15101,ios,CY,140.0,1,2025-06-27,2025-06-27,140.0
114240,facebook,unknown,FA30575,android,RO,45.0,1,2025-02-09,2025-02-09,45.0
114241,facebook,unknown,FA64373,android,LU,150.0,1,2025-09-21,2025-09-21,150.0
114242,tiktok,unknown,TI76292,ios,BE,50.0,1,2025-10-10,2025-10-10,50.0
114243,twitter,unknown,TW23938,ios,FI,100.0,1,2025-03-04,2025-03-04,100.0
114244,facebook,unknown,FA12117,android,IE,140.0,1,2025-04-30,2025-04-30,140.0
114245,twitter,unknown,TW77446,android,IT,115.0,1,2025-09-30,2025-09-30,115.0
114246,instagram,unknown,IN47507,ios,SI,20.0,1,2025-10-27,2025-10-27,20.0
114247,google,unknown,GO37911,ios,MT,30.0,1,2025-05-08,2025-05-08,30.0
114248,facebook,unknown,FA25614,android,DK,155.0,1,2025-10-17,2025-10-17,155.0
114249,facebook,unknown,FA25425,ios,FI,30.0,1,2025-04-21,2025-04-21,30.0
114250,affiliate,unknown,AF11017,ios,FR,100.0,1,2025-10-06,2025-10-06,100.0
114251,google,unknown,GO37810,android,DK,225.0,1,2025-08-10,2025-08-10,225.0
114252,google,unknown,GO65590,ios,FR,40.0,1,2025-10-04,2025-10-04,40.0
114253,facebook,unknown,FA60778,ios,BE,55.0,1,2025-10-01,2025-10-01,55.0
114254,google,unknown,GO90013,android,BG,155.0,1,2025-07-24,2025-07-24,155.0
114255,facebook,unknown,FA58915,ios,FR,130.0,1,2025-06-30,2025-06-30,130.0
114256,facebook,unknown,FA30726,android,BG,65.0,1,2025-02-03,2025-02-03,65.0
114257,affiliate,unknown,AF18347,ios,FR,275.0,1,2025-03-02,2025-03-02,275.0
114258,instagram,unknown,IN72465,ios,HR,110.0,1,2025-07-10,2025-07-10,110.0
114259,google,unknown,GO65051,ios,GR,185.0,1,2025-08-22,2025-08-22,185.0
114260,affiliate,unknown,AF48805,android,IT,470.0,1,2025-10-21,2025-10-21,470.0
114261,instagram,unknown,IN81869,android,BE,20.0,1,2025-03-11,2025-03-11,20.0
114262,instagram,unknown,IN95771,android,PT,40.0,1,2025-04-22,2025-04-22,40.0
114263,affiliate,unknown,AF17404,ios,EE,45.0,1,2025-06-09,2025-06-09,45.0
114264,tiktok,unknown,TI98066,android,SI,40.0,1,2025-10-06,2025-10-06,40.0
114265,instagram,unknown,IN59825,android,PT,120.0,1,2025-07-20,2025-07-20,120.0
114266,tiktok,unknown,TI89712,ios,HU,40.0,1,2025-03-17,2025-03-17,40.0
114267,affiliate,unknown,AF59983,ios,LT,310.0,1,2025-07-08,2025-07-08,310.0
114268,affiliate,unknown,AF19347,android,LU,145.0,1,2025-09-30,2025-09-30,145.0
114269,tiktok,unknown,TI44652,android,IE,65.0,1,2025-06-11,2025-06-11,65.0
114270,affiliate,unknown,AF42681,android,IT,65.0,1,2025-12-29,2025-12-29,65.0
114271,facebook,unknown,FA28726,android,DK,215.0,1,2025-03-17,2025-03-17,215.0
114272,tiktok,unknown,TI17846,android,PT,65.0,1,2025-02-15,2025-02-15,65.0
114273,instagram,unknown,IN13333,ios,ES,135.0,1,2025-12-12,2025-12-12,135.0
114274,twitter,unknown,TW36545,ios,LU,205.0,1,2025-09-10,2025-09-10,205.0
114275,twitter,unknown,TW68164,ios,MT,45.0,1,2025-07-23,2025-07-23,45.0
114276,twitter,unknown,TW97855,ios,IT,160.0,1,2025-12-19,2025-12-19,160.0
114277,facebook,unknown,FA80835,ios,FI,55.0,1,2025-02-20,2025-02-20,55.0
114278,instagram,unknown,IN13442,android,BE,120.0,1,2025-09-14,2025-09-14,120.0
114279,google,unknown,GO46624,android,HR,150.0,1,2025-04-21,2025-04-21,150.0
114280,google,unknown,GO50814,android,DE,155.0,1,2025-06-30,2025-06-30,155.0
114281,twitter,unknown,TW64267,android,ES,145.0,1,2025-11-02,2025-11-02,145.0
114282,affiliate,unknown,AF85538,ios,SK,165.0,1,2025-09-01,2025-09-01,165.0
114283,affiliate,unknown,AF32894,android,EE,340.0,1,2025-02-03,2025-02-03,340.0
114284,facebook,unknown,FA64109,android,LU,35.0,1,2025-06-10,2025-06-10,35.0
114285,tiktok,unknown,TI44825,ios,MT,80.0,1,2025-11-20,2025-11-20,80.0
114286,google,unknown,GO47083,android,SK,75.0,1,2025-11-05,2025-11-05,75.0
114287,instagram,unknown,IN79656,ios,PL,55.0,1,2025-01-06,2025-01-06,55.0
114288,google,unknown,GO45341,ios,LV,100.0,1,2025-11-21,2025-11-21,100.0
114289,twitter,unknown,TW91747,android,DE,140.0,1,2025-09-04,2025-09-04,140.0
114290,twitter,unknown,TW89786,ios,HR,140.0,1,2025-08-04,2025-08-04,140.0
114291,instagram,unknown,IN33759,android,PT,35.0,1,2025-06-26,2025-06-26,35.0
114292,affiliate,unknown,AF43098,android,CY,290.0,1,2025-06-01,2025-06-01,290.0
114293,google,unknown,GO23676,ios,FI,215.0,1,2025-06-03,2025-06-03,215.0
114294,twitter,unknown,TW28398,android,DK,170.0,1,2025-06-23,2025-06-23,170.0
114295,twitter,unknown,TW89177,ios,CZ,95.0,1,2025-03-29,2025-03-29,95.0
114296,facebook,unknown,FA43149,android,PT,105.0,1,2025-11-12,2025-11-12,105.0
114297,google,unknown,GO87482,android,AT,95.0,1,2025-08-21,2025-08-21,95.0
114298,instagram,unknown,IN61296,android,LT,55.0,1,2025-09-27,2025-09-27,55.0
114299,tiktok,unknown,TI83954,android,IT,70.0,1,2025-08-17,2025-08-17,70.0
114300,instagram,unknown,IN23427,ios,BE,15.0,1,2025-05-23,2025-05-23,15.0
114301,affiliate,unknown,AF69717,android,BG,195.0,1,2025-05-29,2025-05-29,195.0
114302,instagram,unknown,IN55189,android,IT,50.0,1,2025-09-28,2025-09-28,50.0
114303,instagram,unknown,IN83979,android,BE,95.0,1,2025-02-20,2025-02-20,95.0
114304,google,unknown,GO20508,android,PT,105.0,1,2025-08-12,2025-08-12,105.0
114305,affiliate,unknown,AF72643,android,DE,70.0,1,2025-09-22,2025-09-22,70.0
114306,affiliate,unknown,AF33288,ios,DE,240.0,1,2025-11-05,2025-11-05,240.0
114307,google,unknown,GO39107,android,SI,180.0,1,2025-08-12,2025-08-12,180.0
114308,tiktok,unknown,TI90751,ios,SI,25.0,1,2025-04-22,2025-04-22,25.0
114309,tiktok,unknown,TI45408,android,IT,115.0,1,2025-11-12,2025-11-12,115.0
114310,affiliate,unknown,AF12606,ios,RO,315.0,1,2025-01-21,2025-01-21,315.0
114311,facebook,unknown,FA81131,ios,SI,65.0,1,2025-03-03,2025-03-03,65.0
114312,affiliate,unknown,AF62598,ios,BE,290.0,1,2025-04-12,2025-04-12,290.0
114313,instagram,unknown,IN98304,android,PT,65.0,1,2025-01-17,2025-01-17,65.0
114314,google,unknown,GO38758,ios,AT,75.0,1,2025-03-10,2025-03-10,75.0
114315,tiktok,unknown,TI40139,android,SI,30.0,1,2025-12-02,2025-12-02,30.0
114316,facebook,unknown,FA36648,ios,ES,60.0,1,2025-08-20,2025-08-20,60.0
114317,google,unknown,GO52074,ios,HU,135.0,1,2025-08-11,2025-08-11,135.0
114318,affiliate,unknown,AF56353,ios,IT,440.0,1,2025-09-06,2025-09-06,440.0
114319,affiliate,unknown,AF87368,android,LV,55.0,1,2025-11-18,2025-11-18,55.0
114320,google,unknown,GO35447,ios,HR,125.0,1,2025-03-30,2025-03-30,125.0
114321,affiliate,unknown,AF19999,ios,FR,465.0,1,2025-01-18,2025-01-18,465.0
114322,tiktok,unknown,TI82978,android,LV,20.0,1,2025-03-10,2025-03-10,20.0
114323,twitter,unknown,TW45896,ios,IE,140.0,1,2025-12-19,2025-12-19,140.0
114324,google,unknown,GO52190,android,CY,90.0,1,2025-04-14,2025-04-14,90.0
114325,instagram,unknown,IN51235,android,SI,115.0,1,2025-06-07,2025-06-07,115.0
114326,google,unknown,GO93601,android,SE,65.0,1,2025-03-21,2025-03-21,65.0
114327,facebook,unknown,FA45469,android,RO,95.0,1,2025-09-06,2025-09-06,95.0
114328,twitter,unknown,TW70212,android,LU,265.0,1,2025-01-02,2025-01-02,265.0
114329,tiktok,unknown,TI19183,android,BG,85.0,1,2025-01-06,2025-01-06,85.0
114330,facebook,unknown,FA59559,ios,HR,115.0,1,2025-07-13,2025-07-13,115.0
114331,tiktok,unknown,TI35868,android,SI,70.0,1,2025-10-09,2025-10-09,70.0
114332,instagram,unknown,IN71734,ios,EE,90.0,1,2025-09-29,2025-09-29,90.0
114333,google,unknown,GO46834,ios,IT,115.0,1,2025-03-05,2025-03-05,115.0
114334,affiliate,unknown,AF67151,ios,FR,150.0,1,2025-08-05,2025-08-05,150.0
114335,instagram,unknown,IN10373,android,ES,30.0,1,2025-07-23,2025-07-23,30.0
114336,tiktok,unknown,TI87504,ios,EE,55.0,1,2025-05-28,2025-05-28,55.0
114337,google,unknown,GO83046,ios,SE,165.0,1,2025-05-30,2025-05-30,165.0
114338,affiliate,unknown,AF82591,android,IE,545.0,1,2025-11-10,2025-11-10,545.0
114339,affiliate,unknown,AF84805,android,FI,360.0,1,2025-11-28,2025-11-28,360.0
114340,instagram,unknown,IN96140,ios,PL,115.0,1,2025-01-18,2025-01-18,115.0
114341,google,unknown,GO22670,ios,ES,35.0,1,2025-04-20,2025-04-20,35.0
114342,twitter,unknown,TW72176,ios,HR,110.0,1,2025-06-30,2025-06-30,110.0
114343,tiktok,unknown,TI48883,android,NL,65.0,1,2025-03-20,2025-03-20,65.0
114344,google,unknown,GO13838,ios,HU,20.0,1,2025-01-30,2025-01-30,20.0
114345,google,unknown,GO22601,ios,IT,160.0,1,2025-11-15,2025-11-15,160.0
114346,google,unknown,GO41221,ios,LT,30.0,1,2025-09-12,2025-09-12,30.0
114347,facebook,unknown,FA45484,ios,PT,145.0,1,2025-04-28,2025-04-28,145.0
114348,facebook,unknown,FA86513,ios,BG,50.0,1,2025-02-07,2025-02-07,50.0
114349,google,unknown,GO73477,android,EE,30.0,1,2025-09-05,2025-09-05,30.0
114350,instagram,unknown,IN72478,ios,BG,25.0,1,2025-11-01,2025-11-01,25.0
114351,google,unknown,GO14517,android,RO,75.0,1,2025-02-16,2025-02-16,75.0
114352,google,unknown,GO44333,android,HR,50.0,1,2025-10-06,2025-10-06,50.0
114353,instagram,unknown,IN53241,ios,IT,125.0,1,2025-08-23,2025-08-23,125.0
