date_start,date_stop,campaign_id,campaign_name,adset_id,adset_name,objective,impressions,clicks,spend,reach,frequency,actions,_fivetran_synced,_fivetran_deleted
2024-02-22,2024-02-22,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,7003,147,178.28,4902,1.51,"[{""action_type"":""purchase"",""value"":""5.98""},{""action_type"":""link_click"",""value"":""147""}]",2024-02-22T07:00:00Z,false
2024-02-23,2024-02-23,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,7091,223,311.91,4963,3.09,"[{""action_type"":""purchase"",""value"":""10.72""},{""action_type"":""link_click"",""value"":""223""}]",2024-02-23T07:00:00Z,false
2024-02-23,2024-02-23,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,4166,93,140.08,2916,1.6,"[{""action_type"":""purchase"",""value"":""6.25""},{""action_type"":""link_click"",""value"":""93""}]",2024-02-23T07:00:00Z,false
2024-02-23,2024-02-23,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,10011,134,200.91,7007,2.52,"[{""action_type"":""purchase"",""value"":""4.99""},{""action_type"":""link_click"",""value"":""134""}]",2024-02-23T07:00:00Z,false
2024-02-23,2024-02-23,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,12134,444,894.0,8493,1.03,"[{""action_type"":""purchase"",""value"":""9.12""},{""action_type"":""link_click"",""value"":""444""}]",2024-02-23T07:00:00Z,false
2024-02-24,2024-02-24,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,6496,247,216.57,4547,2.31,"[{""action_type"":""purchase"",""value"":""16.59""},{""action_type"":""link_click"",""value"":""247""}]",2024-02-24T07:00:00Z,false
2024-02-24,2024-02-24,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,10495,175,138.59,7346,1.67,"[{""action_type"":""purchase"",""value"":""9.95""},{""action_type"":""link_click"",""value"":""175""}]",2024-02-24T07:00:00Z,false
2024-02-24,2024-02-24,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,5868,239,135.64,4107,1.68,"[{""action_type"":""purchase"",""value"":""13.96""},{""action_type"":""link_click"",""value"":""239""}]",2024-02-24T07:00:00Z,false
2024-02-24,2024-02-24,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,4092,83,227.64,2864,2.24,"[{""action_type"":""purchase"",""value"":""3.96""},{""action_type"":""link_click"",""value"":""83""}]",2024-02-24T07:00:00Z,false
2024-02-25,2024-02-25,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,18737,457,753.64,13115,1.92,"[{""action_type"":""purchase"",""value"":""20.11""},{""action_type"":""link_click"",""value"":""457""}]",2024-02-25T07:00:00Z,false
2024-02-25,2024-02-25,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,10359,424,1084.09,7251,1.29,"[{""action_type"":""purchase"",""value"":""21.39""},{""action_type"":""link_click"",""value"":""424""}]",2024-02-25T07:00:00Z,false
2024-02-25,2024-02-25,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,18673,188,465.3,13071,1.11,"[{""action_type"":""purchase"",""value"":""2.02""},{""action_type"":""link_click"",""value"":""188""}]",2024-02-25T07:00:00Z,false
2024-02-25,2024-02-25,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,13926,352,297.51,9748,3.14,"[{""action_type"":""purchase"",""value"":""23.19""},{""action_type"":""link_click"",""value"":""352""}]",2024-02-25T07:00:00Z,false
2024-02-26,2024-02-26,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,15741,298,319.16,11018,1.8,"[{""action_type"":""purchase"",""value"":""19.36""},{""action_type"":""link_click"",""value"":""298""}]",2024-02-26T07:00:00Z,false
2024-02-26,2024-02-26,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,4552,149,115.42,3186,1.13,"[{""action_type"":""purchase"",""value"":""7.51""},{""action_type"":""link_click"",""value"":""149""}]",2024-02-26T07:00:00Z,false
2024-02-26,2024-02-26,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,9313,392,1080.84,6519,1.17,"[{""action_type"":""purchase"",""value"":""26.36""},{""action_type"":""link_click"",""value"":""392""}]",2024-02-26T07:00:00Z,false
2024-02-26,2024-02-26,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,17240,769,1752.64,12068,1.22,"[{""action_type"":""purchase"",""value"":""22.03""},{""action_type"":""link_click"",""value"":""769""}]",2024-02-26T07:00:00Z,false
2024-02-27,2024-02-27,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,16966,175,168.27,11876,1.76,"[{""action_type"":""purchase"",""value"":""7.67""},{""action_type"":""link_click"",""value"":""175""}]",2024-02-27T07:00:00Z,false
2024-02-27,2024-02-27,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,9948,284,528.49,6963,2.93,"[{""action_type"":""purchase"",""value"":""11.25""},{""action_type"":""link_click"",""value"":""284""}]",2024-02-27T07:00:00Z,false
2024-02-27,2024-02-27,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,8403,330,579.84,5882,1.38,"[{""action_type"":""purchase"",""value"":""19.06""},{""action_type"":""link_click"",""value"":""330""}]",2024-02-27T07:00:00Z,false
2024-02-27,2024-02-27,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,15436,169,295.0,10805,2.73,"[{""action_type"":""purchase"",""value"":""8.14""},{""action_type"":""link_click"",""value"":""169""}]",2024-02-27T07:00:00Z,false
2024-02-28,2024-02-28,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,2314,111,55.87,1619,3.12,"[{""action_type"":""purchase"",""value"":""5.49""},{""action_type"":""link_click"",""value"":""111""}]",2024-02-28T07:00:00Z,false
2024-02-28,2024-02-28,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,12076,170,292.16,8453,2.23,"[{""action_type"":""purchase"",""value"":""4.13""},{""action_type"":""link_click"",""value"":""170""}]",2024-02-28T07:00:00Z,false
2024-02-28,2024-02-28,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,3962,193,159.7,2773,1.11,"[{""action_type"":""purchase"",""value"":""5.17""},{""action_type"":""link_click"",""value"":""193""}]",2024-02-28T07:00:00Z,false
2024-02-28,2024-02-28,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,9584,439,744.3,6708,1.93,"[{""action_type"":""purchase"",""value"":""22.85""},{""action_type"":""link_click"",""value"":""439""}]",2024-02-28T07:00:00Z,false
2024-02-29,2024-02-29,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,4782,158,262.67,3347,1.99,"[{""action_type"":""purchase"",""value"":""7.62""},{""action_type"":""link_click"",""value"":""158""}]",2024-02-29T07:00:00Z,false
2024-02-29,2024-02-29,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,4040,110,298.95,2828,1.65,"[{""action_type"":""purchase"",""value"":""2.66""},{""action_type"":""link_click"",""value"":""110""}]",2024-02-29T07:00:00Z,false
2024-02-29,2024-02-29,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,12322,579,812.8,8625,1.82,"[{""action_type"":""purchase"",""value"":""34.69""},{""action_type"":""link_click"",""value"":""579""}]",2024-02-29T07:00:00Z,false
2024-02-29,2024-02-29,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,16835,351,235.8,11784,2.95,"[{""action_type"":""purchase"",""value"":""7.78""},{""action_type"":""link_click"",""value"":""351""}]",2024-02-29T07:00:00Z,false
2024-03-01,2024-03-01,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,5570,90,79.03,3898,2.02,"[{""action_type"":""purchase"",""value"":""3.42""},{""action_type"":""link_click"",""value"":""90""}]",2024-03-01T07:00:00Z,false
2024-03-01,2024-03-01,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,19561,475,1079.09,13692,2.16,"[{""action_type"":""purchase"",""value"":""17.63""},{""action_type"":""link_click"",""value"":""475""}]",2024-03-01T07:00:00Z,false
2024-03-01,2024-03-01,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,5929,80,188.6,4150,2.76,"[{""action_type"":""purchase"",""value"":""2.26""},{""action_type"":""link_click"",""value"":""80""}]",2024-03-01T07:00:00Z,false
2024-03-01,2024-03-01,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,3321,61,150.68,2324,2.78,"[{""action_type"":""purchase"",""value"":""1.15""},{""action_type"":""link_click"",""value"":""61""}]",2024-03-01T07:00:00Z,false
2024-03-02,2024-03-02,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,13656,353,216.24,9559,3.05,"[{""action_type"":""purchase"",""value"":""9.86""},{""action_type"":""link_click"",""value"":""353""}]",2024-03-02T07:00:00Z,false
2024-03-02,2024-03-02,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,7697,86,122.99,5387,2.87,"[{""action_type"":""purchase"",""value"":""3.19""},{""action_type"":""link_click"",""value"":""86""}]",2024-03-02T07:00:00Z,false
2024-03-02,2024-03-02,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,10187,140,102.81,7130,1.3,"[{""action_type"":""purchase"",""value"":""8.07""},{""action_type"":""link_click"",""value"":""140""}]",2024-03-02T07:00:00Z,false
2024-03-02,2024-03-02,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,4020,173,477.46,2814,3.06,"[{""action_type"":""purchase"",""value"":""3.09""},{""action_type"":""link_click"",""value"":""173""}]",2024-03-02T07:00:00Z,false
2024-03-03,2024-03-03,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,14197,531,1410.56,9937,2.47,"[{""action_type"":""purchase"",""value"":""7.99""},{""action_type"":""link_click"",""value"":""531""}]",2024-03-03T07:00:00Z,false
2024-03-03,2024-03-03,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,4457,48,31.12,3119,2.11,"[{""action_type"":""purchase"",""value"":""3.08""},{""action_type"":""link_click"",""value"":""48""}]",2024-03-03T07:00:00Z,false
2024-03-03,2024-03-03,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,6220,85,208.14,4354,1.31,"[{""action_type"":""purchase"",""value"":""4.98""},{""action_type"":""link_click"",""value"":""85""}]",2024-03-03T07:00:00Z,false
2024-03-03,2024-03-03,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,17105,205,538.23,11973,2.81,"[{""action_type"":""purchase"",""value"":""7.38""},{""action_type"":""link_click"",""value"":""205""}]",2024-03-03T07:00:00Z,false
2024-03-04,2024-03-04,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,18257,204,422.56,12779,1.54,"[{""action_type"":""purchase"",""value"":""4.16""},{""action_type"":""link_click"",""value"":""204""}]",2024-03-04T07:00:00Z,false
2024-03-04,2024-03-04,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,8132,170,259.39,5692,2.54,"[{""action_type"":""purchase"",""value"":""3.22""},{""action_type"":""link_click"",""value"":""170""}]",2024-03-04T07:00:00Z,false
2024-03-04,2024-03-04,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,10053,360,593.08,7037,2.2,"[{""action_type"":""purchase"",""value"":""22.67""},{""action_type"":""link_click"",""value"":""360""}]",2024-03-04T07:00:00Z,false
2024-03-04,2024-03-04,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,4874,103,84.01,3411,3.21,"[{""action_type"":""purchase"",""value"":""2.26""},{""action_type"":""link_click"",""value"":""103""}]",2024-03-04T07:00:00Z,false
2024-03-05,2024-03-05,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,19229,383,1067.19,13460,1.05,"[{""action_type"":""purchase"",""value"":""16.32""},{""action_type"":""link_click"",""value"":""383""}]",2024-03-05T07:00:00Z,false
2024-03-05,2024-03-05,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,14533,599,794.25,10173,2.21,"[{""action_type"":""purchase"",""value"":""25.56""},{""action_type"":""link_click"",""value"":""599""}]",2024-03-05T07:00:00Z,false
2024-03-05,2024-03-05,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,18462,422,473.48,12923,2.49,"[{""action_type"":""purchase"",""value"":""4.88""},{""action_type"":""link_click"",""value"":""422""}]",2024-03-05T07:00:00Z,false
2024-03-05,2024-03-05,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,2960,135,309.24,2072,3.48,"[{""action_type"":""purchase"",""value"":""1.82""},{""action_type"":""link_click"",""value"":""135""}]",2024-03-05T07:00:00Z,false
2024-03-06,2024-03-06,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,19348,470,866.29,13543,1.4,"[{""action_type"":""purchase"",""value"":""11.26""},{""action_type"":""link_click"",""value"":""470""}]",2024-03-06T07:00:00Z,false
2024-03-06,2024-03-06,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,10121,367,408.48,7084,3.29,"[{""action_type"":""purchase"",""value"":""21.64""},{""action_type"":""link_click"",""value"":""367""}]",2024-03-06T07:00:00Z,false
2024-03-06,2024-03-06,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,3832,155,415.39,2682,3.46,"[{""action_type"":""purchase"",""value"":""6.9""},{""action_type"":""link_click"",""value"":""155""}]",2024-03-06T07:00:00Z,false
2024-03-06,2024-03-06,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,14727,356,865.16,10308,1.44,"[{""action_type"":""purchase"",""value"":""21.61""},{""action_type"":""link_click"",""value"":""356""}]",2024-03-06T07:00:00Z,false
2024-03-07,2024-03-07,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,12420,524,1102.78,8694,1.07,"[{""action_type"":""purchase"",""value"":""33.98""},{""action_type"":""link_click"",""value"":""524""}]",2024-03-07T07:00:00Z,false
2024-03-07,2024-03-07,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,13523,647,1162.2,9466,1.47,"[{""action_type"":""purchase"",""value"":""28.33""},{""action_type"":""link_click"",""value"":""647""}]",2024-03-07T07:00:00Z,false
2024-03-07,2024-03-07,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,18129,574,518.77,12690,1.14,"[{""action_type"":""purchase"",""value"":""7.05""},{""action_type"":""link_click"",""value"":""574""}]",2024-03-07T07:00:00Z,false
2024-03-07,2024-03-07,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,9169,98,156.74,6418,2.54,"[{""action_type"":""purchase"",""value"":""2.93""},{""action_type"":""link_click"",""value"":""98""}]",2024-03-07T07:00:00Z,false
2024-03-08,2024-03-08,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,6275,148,134.41,4392,3.17,"[{""action_type"":""purchase"",""value"":""8.61""},{""action_type"":""link_click"",""value"":""148""}]",2024-03-08T07:00:00Z,false
2024-03-08,2024-03-08,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,3951,42,77.67,2765,2.94,"[{""action_type"":""purchase"",""value"":""2.73""},{""action_type"":""link_click"",""value"":""42""}]",2024-03-08T07:00:00Z,false
2024-03-08,2024-03-08,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,19245,854,2313.73,13471,3.35,"[{""action_type"":""purchase"",""value"":""27.68""},{""action_type"":""link_click"",""value"":""854""}]",2024-03-08T07:00:00Z,false
2024-03-08,2024-03-08,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,14962,500,637.05,10473,3.44,"[{""action_type"":""purchase"",""value"":""14.68""},{""action_type"":""link_click"",""value"":""500""}]",2024-03-08T07:00:00Z,false
2024-03-09,2024-03-09,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,16315,679,1839.77,11420,1.44,"[{""action_type"":""purchase"",""value"":""33.24""},{""action_type"":""link_click"",""value"":""679""}]",2024-03-09T07:00:00Z,false
2024-03-09,2024-03-09,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,13692,259,480.34,9584,1.77,"[{""action_type"":""purchase"",""value"":""5.31""},{""action_type"":""link_click"",""value"":""259""}]",2024-03-09T07:00:00Z,false
2024-03-09,2024-03-09,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,11650,175,380.85,8154,3.37,"[{""action_type"":""purchase"",""value"":""11.71""},{""action_type"":""link_click"",""value"":""175""}]",2024-03-09T07:00:00Z,false
2024-03-09,2024-03-09,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,14831,653,1484.21,10381,1.46,"[{""action_type"":""purchase"",""value"":""28.76""},{""action_type"":""link_click"",""value"":""653""}]",2024-03-09T07:00:00Z,false
2024-03-10,2024-03-10,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,12427,582,1586.14,8698,2.41,"[{""action_type"":""purchase"",""value"":""13.53""},{""action_type"":""link_click"",""value"":""582""}]",2024-03-10T07:00:00Z,false
2024-03-10,2024-03-10,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,18258,285,631.07,12780,3.46,"[{""action_type"":""purchase"",""value"":""6.92""},{""action_type"":""link_click"",""value"":""285""}]",2024-03-10T07:00:00Z,false
2024-03-10,2024-03-10,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,7501,265,719.5,5250,2.68,"[{""action_type"":""purchase"",""value"":""15.71""},{""action_type"":""link_click"",""value"":""265""}]",2024-03-10T07:00:00Z,false
2024-03-10,2024-03-10,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,13001,362,401.82,9100,1.17,"[{""action_type"":""purchase"",""value"":""9.04""},{""action_type"":""link_click"",""value"":""362""}]",2024-03-10T07:00:00Z,false
2024-03-11,2024-03-11,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,10410,431,929.65,7286,2.1,"[{""action_type"":""purchase"",""value"":""5.56""},{""action_type"":""link_click"",""value"":""431""}]",2024-03-11T07:00:00Z,false
2024-03-11,2024-03-11,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,15751,768,1946.47,11025,1.95,"[{""action_type"":""purchase"",""value"":""30.4""},{""action_type"":""link_click"",""value"":""768""}]",2024-03-11T07:00:00Z,false
2024-03-11,2024-03-11,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,19892,497,1195.91,13924,2.45,"[{""action_type"":""purchase"",""value"":""28.49""},{""action_type"":""link_click"",""value"":""497""}]",2024-03-11T07:00:00Z,false
2024-03-11,2024-03-11,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,9391,155,103.78,6573,1.74,"[{""action_type"":""purchase"",""value"":""9.42""},{""action_type"":""link_click"",""value"":""155""}]",2024-03-11T07:00:00Z,false
2024-03-12,2024-03-12,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,12443,254,188.18,8710,3.22,"[{""action_type"":""purchase"",""value"":""7.75""},{""action_type"":""link_click"",""value"":""254""}]",2024-03-12T07:00:00Z,false
2024-03-12,2024-03-12,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,7272,285,501.09,5090,1.23,"[{""action_type"":""purchase"",""value"":""18.21""},{""action_type"":""link_click"",""value"":""285""}]",2024-03-12T07:00:00Z,false
2024-03-12,2024-03-12,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,17818,680,1014.59,12472,2.52,"[{""action_type"":""purchase"",""value"":""33.47""},{""action_type"":""link_click"",""value"":""680""}]",2024-03-12T07:00:00Z,false
2024-03-12,2024-03-12,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,16227,264,193.48,11358,1.47,"[{""action_type"":""purchase"",""value"":""5.9""},{""action_type"":""link_click"",""value"":""264""}]",2024-03-12T07:00:00Z,false
2024-03-13,2024-03-13,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,19698,405,464.74,13788,1.12,"[{""action_type"":""purchase"",""value"":""9.82""},{""action_type"":""link_click"",""value"":""405""}]",2024-03-13T07:00:00Z,false
2024-03-13,2024-03-13,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,18087,291,387.0,12660,1.74,"[{""action_type"":""purchase"",""value"":""10.38""},{""action_type"":""link_click"",""value"":""291""}]",2024-03-13T07:00:00Z,false
2024-03-13,2024-03-13,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,17739,319,178.38,12417,1.73,"[{""action_type"":""purchase"",""value"":""6.46""},{""action_type"":""link_click"",""value"":""319""}]",2024-03-13T07:00:00Z,false
2024-03-13,2024-03-13,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,4684,135,103.37,3278,2.18,"[{""action_type"":""purchase"",""value"":""7.71""},{""action_type"":""link_click"",""value"":""135""}]",2024-03-13T07:00:00Z,false
2024-03-14,2024-03-14,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,10683,145,253.97,7478,3.21,"[{""action_type"":""purchase"",""value"":""3.06""},{""action_type"":""link_click"",""value"":""145""}]",2024-03-14T07:00:00Z,false
2024-03-14,2024-03-14,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,14104,246,148.24,9872,1.66,"[{""action_type"":""purchase"",""value"":""8.95""},{""action_type"":""link_click"",""value"":""246""}]",2024-03-14T07:00:00Z,false
2024-03-14,2024-03-14,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,10800,351,297.51,7559,1.24,"[{""action_type"":""purchase"",""value"":""18.18""},{""action_type"":""link_click"",""value"":""351""}]",2024-03-14T07:00:00Z,false
2024-03-14,2024-03-14,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,13265,561,814.67,9285,1.57,"[{""action_type"":""purchase"",""value"":""31.07""},{""action_type"":""link_click"",""value"":""561""}]",2024-03-14T07:00:00Z,false
2024-03-15,2024-03-15,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,3998,174,414.53,2798,2.34,"[{""action_type"":""purchase"",""value"":""6.11""},{""action_type"":""link_click"",""value"":""174""}]",2024-03-15T07:00:00Z,false
2024-03-15,2024-03-15,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,17559,577,601.22,12291,1.99,"[{""action_type"":""purchase"",""value"":""16.12""},{""action_type"":""link_click"",""value"":""577""}]",2024-03-15T07:00:00Z,false
2024-03-15,2024-03-15,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,3137,94,241.68,2195,2.69,"[{""action_type"":""purchase"",""value"":""5.45""},{""action_type"":""link_click"",""value"":""94""}]",2024-03-15T07:00:00Z,false
2024-03-15,2024-03-15,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,6831,101,226.39,4781,3.46,"[{""action_type"":""purchase"",""value"":""2.06""},{""action_type"":""link_click"",""value"":""101""}]",2024-03-15T07:00:00Z,false
2024-03-16,2024-03-16,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,8943,378,298.71,6260,3.47,"[{""action_type"":""purchase"",""value"":""13.38""},{""action_type"":""link_click"",""value"":""378""}]",2024-03-16T07:00:00Z,false
2024-03-16,2024-03-16,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,16266,294,703.22,11386,2.49,"[{""action_type"":""purchase"",""value"":""5.55""},{""action_type"":""link_click"",""value"":""294""}]",2024-03-16T07:00:00Z,false
2024-03-16,2024-03-16,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,12477,579,1506.91,8733,1.97,"[{""action_type"":""purchase"",""value"":""8.12""},{""action_type"":""link_click"",""value"":""579""}]",2024-03-16T07:00:00Z,false
2024-03-16,2024-03-16,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,15020,481,1188.18,10514,3.29,"[{""action_type"":""purchase"",""value"":""19.81""},{""action_type"":""link_click"",""value"":""481""}]",2024-03-16T07:00:00Z,false
2024-03-17,2024-03-17,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,2405,99,191.37,1683,2.05,"[{""action_type"":""purchase"",""value"":""4.09""},{""action_type"":""link_click"",""value"":""99""}]",2024-03-17T07:00:00Z,false
2024-03-17,2024-03-17,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,15580,249,448.99,10906,3.41,"[{""action_type"":""purchase"",""value"":""11.2""},{""action_type"":""link_click"",""value"":""249""}]",2024-03-17T07:00:00Z,false
2024-03-17,2024-03-17,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,5283,248,444.95,3698,1.72,"[{""action_type"":""purchase"",""value"":""3.98""},{""action_type"":""link_click"",""value"":""248""}]",2024-03-17T07:00:00Z,false
2024-03-17,2024-03-17,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,19551,883,2224.41,13685,2.64,"[{""action_type"":""purchase"",""value"":""22.82""},{""action_type"":""link_click"",""value"":""883""}]",2024-03-17T07:00:00Z,false
2024-03-18,2024-03-18,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,17500,201,227.82,12250,2.52,"[{""action_type"":""purchase"",""value"":""3.74""},{""action_type"":""link_click"",""value"":""201""}]",2024-03-18T07:00:00Z,false
2024-03-18,2024-03-18,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,15163,175,445.55,10614,1.59,"[{""action_type"":""purchase"",""value"":""5.23""},{""action_type"":""link_click"",""value"":""175""}]",2024-03-18T07:00:00Z,false
2024-03-18,2024-03-18,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,17571,822,2106.93,12299,3.04,"[{""action_type"":""purchase"",""value"":""9.22""},{""action_type"":""link_click"",""value"":""822""}]",2024-03-18T07:00:00Z,false
2024-03-18,2024-03-18,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,11930,267,651.09,8351,2.71,"[{""action_type"":""purchase"",""value"":""16.42""},{""action_type"":""link_click"",""value"":""267""}]",2024-03-18T07:00:00Z,false
2024-03-19,2024-03-19,221001,TOF - Awareness,221001a,Broad Audience,BRAND_AWARENESS,9469,145,397.4,6628,3.06,"[{""action_type"":""purchase"",""value"":""5.31""},{""action_type"":""link_click"",""value"":""145""}]",2024-03-19T07:00:00Z,false
2024-03-19,2024-03-19,221002,MOF - Traffic,221002a,Lookalike 2%,LINK_CLICKS,10828,423,800.08,7579,2.1,"[{""action_type"":""purchase"",""value"":""6.5""},{""action_type"":""link_click"",""value"":""423""}]",2024-03-19T07:00:00Z,false
2024-03-19,2024-03-19,221003,BOF - Conversions,221003a,Retargeting 30d,CONVERSIONS,15342,608,1366.08,10739,3.05,"[{""action_type"":""purchase"",""value"":""37.72""},{""action_type"":""link_click"",""value"":""608""}]",2024-03-19T07:00:00Z,false
2024-03-19,2024-03-19,221004,BOF - Catalogue,221004a,DPA All Products,PRODUCT_CATALOG_SALES,18884,786,511.62,13218,2.01,"[{""action_type"":""purchase"",""value"":""41.32""},{""action_type"":""link_click"",""value"":""786""}]",2024-03-19T07:00:00Z,false
