user_id,purchase_date,platform,ad_source,purchase_amount,country
u_12359,2025-06-28,android,tiktok,92.42,FR
u_11532,2025-06-28,android,instagram,28.4,NL
u_12424,2025-06-28,ios,tiktok,37.86,BE
u_11002,2025-06-28,android,tiktok,51.46,BE
u_10413,2025-06-28,android,google_ads,61.38,SE
u_10105,2025-06-28,android,tiktok,57.49,SE
u_11555,2025-06-28,ios,instagram,45.87,NL
u_12453,2025-06-28,android,tiktok,51.76,NL
u_12454,2025-06-28,ios,google_ads,64.43,IT
u_12455,2025-06-28,android,google_ads,25.93,PL
u_12456,2025-06-28,ios,tiktok,44.73,FR
u_12457,2025-06-28,ios,twitter,47.62,SE
u_12458,2025-06-28,android,facebook,59.15,IT
u_12459,2025-06-28,android,tiktok,22.28,ES
u_12460,2025-06-28,android,google_ads,40.71,DE
u_12461,2025-06-28,ios,facebook,42.78,PT
u_12462,2025-06-28,android,google_ads,69.0,FR
u_12463,2025-06-28,ios,tiktok,36.01,IE
u_12464,2025-06-28,android,google_ads,15.03,PT
u_12465,2025-06-28,android,google_ads,48.49,PT
u_12466,2025-06-28,ios,instagram,38.35,SE
u_12467,2025-06-28,android,instagram,50.53,ES
u_12468,2025-06-28,ios,facebook,59.07,SE
u_12469,2025-06-28,android,instagram,32.0,DE
u_12470,2025-06-28,ios,facebook,22.77,NL
u_12471,2025-06-28,android,twitter,50.47,PL
u_12079,2025-06-29,ios,facebook,41.78,DE
u_11447,2025-06-29,ios,facebook,41.64,BE
u_10164,2025-06-29,android,google_ads,35.76,PL
u_10120,2025-06-29,android,twitter,46.26,PL
u_10203,2025-06-29,android,instagram,43.32,SE
u_12472,2025-06-29,ios,google_ads,42.31,DE
u_12473,2025-06-29,ios,facebook,20.86,NL
u_12474,2025-06-29,ios,facebook,58.72,IT
u_12475,2025-06-29,android,tiktok,38.66,IT
u_12476,2025-06-29,android,tiktok,38.41,NL
u_12477,2025-06-29,ios,google_ads,25.61,PT
u_12478,2025-06-29,ios,facebook,18.61,PL
u_12479,2025-06-29,ios,google_ads,61.79,PL
u_12480,2025-06-29,ios,facebook,21.39,FR
u_12481,2025-06-29,android,tiktok,58.47,NL
u_12482,2025-06-29,ios,facebook,21.25,IT
u_12483,2025-06-29,ios,google_ads,26.19,PL
u_11352,2025-06-30,ios,tiktok,44.65,NL
u_10520,2025-06-30,android,tiktok,45.84,ES
u_11078,2025-06-30,ios,facebook,20.39,BE
u_10407,2025-06-30,ios,tiktok,31.72,PT
u_11312,2025-06-30,android,tiktok,7.07,PL
u_10165,2025-06-30,android,google_ads,37.12,DE
u_11663,2025-06-30,ios,twitter,79.46,IT
u_12484,2025-06-30,ios,facebook,19.32,PT
u_12485,2025-06-30,ios,instagram,7.33,DE
u_12486,2025-06-30,ios,facebook,79.17,DE
u_12487,2025-06-30,ios,google_ads,47.96,IT
u_12488,2025-06-30,ios,google_ads,19.67,PL
u_12489,2025-06-30,ios,google_ads,43.37,SE
u_12490,2025-06-30,android,tiktok,59.44,ES
u_12491,2025-06-30,android,twitter,55.55,BE
u_12492,2025-06-30,ios,google_ads,57.69,BE
u_12493,2025-06-30,android,google_ads,16.75,SE
u_12494,2025-06-30,android,tiktok,15.46,ES
u_12495,2025-06-30,android,twitter,35.06,ES
u_12496,2025-06-30,ios,tiktok,6.99,BE
u_12497,2025-06-30,ios,google_ads,52.47,FR
u_12498,2025-06-30,ios,google_ads,29.07,DE
u_12499,2025-06-30,android,instagram,34.66,FR
u_12327,2025-07-01,ios,google_ads,40.11,IT
u_10912,2025-07-01,ios,google_ads,48.7,NL
u_11747,2025-07-01,android,google_ads,22.3,ES
u_10958,2025-07-01,android,twitter,66.48,FR
u_10267,2025-07-01,android,tiktok,16.65,SE
u_12500,2025-07-01,ios,instagram,64.39,FR
u_12501,2025-07-01,android,instagram,6.99,FR
u_12502,2025-07-01,ios,tiktok,57.17,PT
u_12503,2025-07-01,android,tiktok,49.43,DE
u_12504,2025-07-01,android,tiktok,59.17,BE
u_12505,2025-07-01,ios,tiktok,12.08,DE
u_12506,2025-07-01,android,instagram,25.69,DE
u_12507,2025-07-01,ios,tiktok,35.53,NL
u_12508,2025-07-01,android,google_ads,42.21,BE
u_12509,2025-07-01,ios,instagram,46.42,PL
u_12510,2025-07-01,android,twitter,33.46,DE
u_11525,2025-07-02,ios,google_ads,31.68,IE
u_10874,2025-07-02,android,google_ads,48.84,BE
u_10198,2025-07-02,android,instagram,83.53,NL
u_10532,2025-07-02,ios,tiktok,32.1,DE
u_11950,2025-07-02,android,instagram,38.48,ES
u_10754,2025-07-02,ios,google_ads,16.16,IE
u_11317,2025-07-02,android,tiktok,53.51,DE
u_12511,2025-07-02,android,twitter,31.74,ES
u_12512,2025-07-02,ios,facebook,17.35,SE
u_12513,2025-07-02,android,twitter,46.89,NL
u_12514,2025-07-02,android,instagram,30.16,NL
u_12515,2025-07-02,ios,google_ads,43.71,DE
u_12516,2025-07-02,android,instagram,56.52,BE
u_12517,2025-07-02,ios,tiktok,59.47,FR
u_12518,2025-07-02,ios,instagram,10.71,PT
u_12519,2025-07-02,ios,tiktok,29.96,ES
u_12520,2025-07-02,android,instagram,22.11,DE
u_12521,2025-07-02,ios,google_ads,35.37,BE
u_12522,2025-07-02,android,tiktok,35.48,NL
u_12523,2025-07-02,android,instagram,43.21,PL
u_12524,2025-07-02,ios,twitter,28.97,IT
u_12525,2025-07-02,android,google_ads,73.98,NL
u_12302,2025-07-03,android,facebook,37.13,BE
u_10667,2025-07-03,android,tiktok,8.19,ES
u_10836,2025-07-03,ios,twitter,47.95,DE
u_11555,2025-07-03,ios,instagram,60.64,NL
u_12159,2025-07-03,ios,google_ads,53.06,PT
u_12374,2025-07-03,android,instagram,61.52,FR
u_12526,2025-07-03,ios,tiktok,17.9,IT
u_12527,2025-07-03,ios,google_ads,46.44,DE
u_12528,2025-07-03,android,facebook,57.05,SE
u_12529,2025-07-03,ios,google_ads,34.71,BE
u_12530,2025-07-03,android,google_ads,58.64,ES
u_12531,2025-07-03,ios,tiktok,33.42,SE
u_12532,2025-07-03,android,instagram,27.37,FR
u_12533,2025-07-03,android,instagram,64.85,PL
u_12534,2025-07-03,ios,tiktok,22.92,PL
u_12535,2025-07-03,ios,tiktok,55.5,IT
u_12536,2025-07-03,ios,tiktok,31.62,BE
u_12537,2025-07-03,ios,twitter,63.38,IT
u_12538,2025-07-03,android,instagram,47.57,BE
u_12539,2025-07-03,ios,google_ads,59.59,SE
u_11045,2025-07-04,ios,instagram,59.36,ES
u_10657,2025-07-04,android,tiktok,68.67,PT
u_10973,2025-07-04,ios,twitter,20.13,DE
u_10026,2025-07-04,android,instagram,40.58,DE
u_11087,2025-07-04,android,google_ads,25.99,IT
u_10941,2025-07-04,android,google_ads,68.31,SE
u_11627,2025-07-04,android,tiktok,52.18,IE
u_11364,2025-07-04,ios,tiktok,30.37,SE
u_11654,2025-07-04,android,twitter,96.58,FR
u_12540,2025-07-04,android,google_ads,78.91,BE
u_12541,2025-07-04,ios,twitter,63.85,DE
u_12542,2025-07-04,ios,tiktok,10.02,PT
u_12543,2025-07-04,ios,facebook,46.8,DE
u_12544,2025-07-04,android,google_ads,34.16,BE
u_12545,2025-07-04,android,twitter,42.77,ES
u_12546,2025-07-04,ios,google_ads,14.2,IT
u_12547,2025-07-04,android,tiktok,41.66,DE
u_12548,2025-07-04,ios,facebook,20.24,SE
u_12549,2025-07-04,android,google_ads,44.33,PL
u_12550,2025-07-04,android,twitter,36.22,PT
u_12551,2025-07-04,ios,instagram,54.45,DE
u_12552,2025-07-04,android,google_ads,58.12,PL
u_12553,2025-07-04,ios,twitter,26.33,DE
u_12554,2025-07-04,android,instagram,39.0,ES
u_12555,2025-07-04,ios,google_ads,46.23,BE
u_12556,2025-07-04,ios,google_ads,50.55,BE
u_12557,2025-07-04,android,google_ads,45.99,ES
u_12558,2025-07-04,android,google_ads,52.02,SE
u_10516,2025-07-05,ios,google_ads,27.59,IT
u_11158,2025-07-05,ios,google_ads,45.63,FR
u_11293,2025-07-05,ios,tiktok,60.8,SE
u_11426,2025-07-05,ios,google_ads,26.64,PL
u_12559,2025-07-05,ios,instagram,46.29,IT
u_12560,2025-07-05,android,google_ads,45.53,ES
u_12561,2025-07-05,android,twitter,28.57,NL
u_12562,2025-07-05,android,facebook,45.61,FR
u_12563,2025-07-05,ios,google_ads,9.28,DE
u_12564,2025-07-05,ios,instagram,49.49,DE
u_12565,2025-07-05,ios,tiktok,54.24,DE
u_12566,2025-07-05,ios,instagram,46.75,PL
u_11847,2025-07-06,android,instagram,52.53,PL
u_10507,2025-07-06,android,tiktok,65.07,BE
u_11761,2025-07-06,android,instagram,34.92,IE
u_10788,2025-07-06,ios,tiktok,33.61,IT
u_10507,2025-07-06,android,tiktok,33.16,BE
u_12567,2025-07-06,ios,facebook,56.28,SE
u_12568,2025-07-06,android,google_ads,34.55,DE
u_12569,2025-07-06,android,google_ads,61.76,BE
u_12570,2025-07-06,android,facebook,28.39,PL
u_12571,2025-07-06,android,twitter,34.16,NL
u_12572,2025-07-06,ios,instagram,50.98,FR
u_12573,2025-07-06,ios,google_ads,50.89,NL
u_12574,2025-07-06,ios,tiktok,54.38,DE
u_12575,2025-07-06,android,facebook,60.06,BE
u_12576,2025-07-06,android,facebook,31.23,IT
u_12577,2025-07-06,ios,twitter,46.65,FR
u_11979,2025-07-07,android,tiktok,60.93,BE
u_12274,2025-07-07,android,twitter,72.43,ES
u_10083,2025-07-07,ios,twitter,17.27,PL
u_10381,2025-07-07,ios,google_ads,43.28,IE
u_12578,2025-07-07,android,google_ads,41.68,BE
u_12579,2025-07-07,ios,google_ads,41.08,IT
u_12580,2025-07-07,ios,facebook,53.69,ES
u_12581,2025-07-07,ios,tiktok,41.29,SE
u_12582,2025-07-07,ios,instagram,25.48,SE
u_12583,2025-07-07,android,tiktok,40.33,DE
u_12584,2025-07-07,ios,twitter,23.93,DE
u_12585,2025-07-07,android,tiktok,46.05,FR
u_10182,2025-07-08,android,tiktok,21.33,DE
u_11826,2025-07-08,ios,twitter,9.85,FR
u_10748,2025-07-08,android,instagram,51.04,DE
u_10808,2025-07-08,android,facebook,39.16,ES
u_11826,2025-07-08,ios,twitter,12.08,FR
u_10236,2025-07-08,android,instagram,48.46,DE
u_10846,2025-07-08,android,google_ads,30.26,IT
u_12232,2025-07-08,ios,google_ads,64.58,ES
u_12586,2025-07-08,android,tiktok,67.75,FR
u_12587,2025-07-08,ios,tiktok,24.49,PL
u_12588,2025-07-08,android,google_ads,42.66,BE
u_12589,2025-07-08,ios,google_ads,62.29,NL
u_12590,2025-07-08,android,facebook,51.36,PT
u_12591,2025-07-08,android,google_ads,47.96,FR
u_12592,2025-07-08,ios,tiktok,38.85,FR
u_12593,2025-07-08,ios,tiktok,25.97,PL
u_12594,2025-07-08,android,twitter,54.13,DE
u_12595,2025-07-08,android,google_ads,43.89,ES
u_12596,2025-07-08,ios,tiktok,53.01,SE
u_12597,2025-07-08,ios,instagram,39.37,SE
u_12598,2025-07-08,android,google_ads,50.9,PL
u_12599,2025-07-08,android,facebook,54.54,BE
u_12600,2025-07-08,android,tiktok,33.98,FR
u_12601,2025-07-08,ios,facebook,16.73,IE
u_12602,2025-07-08,android,twitter,69.42,PL
u_12603,2025-07-08,ios,google_ads,56.32,SE
u_10207,2025-07-09,ios,instagram,25.0,IE
u_12399,2025-07-09,android,google_ads,40.78,DE
u_10063,2025-07-09,android,facebook,28.87,ES
u_10652,2025-07-09,ios,twitter,49.84,ES
u_11456,2025-07-09,ios,twitter,44.78,SE
u_11596,2025-07-09,android,google_ads,61.69,PT
u_12604,2025-07-09,ios,google_ads,40.5,PL
u_12605,2025-07-09,android,instagram,62.04,FR
u_12606,2025-07-09,android,google_ads,19.99,PL
u_12607,2025-07-09,ios,facebook,37.96,DE
u_12608,2025-07-09,ios,google_ads,26.73,IE
u_12609,2025-07-09,android,facebook,7.95,PL
u_12610,2025-07-09,ios,twitter,35.72,IE
u_12611,2025-07-09,ios,tiktok,47.31,IT
u_12612,2025-07-09,ios,google_ads,31.02,DE
u_12613,2025-07-09,android,google_ads,51.0,ES
u_12614,2025-07-09,android,google_ads,72.93,FR
u_12615,2025-07-09,ios,facebook,45.02,ES
u_10626,2025-07-10,android,facebook,38.39,DE
u_10683,2025-07-10,ios,google_ads,34.39,BE
u_10214,2025-07-10,android,google_ads,32.41,DE
u_10420,2025-07-10,ios,twitter,28.2,PT
u_12501,2025-07-10,android,instagram,7.6,FR
u_11328,2025-07-10,android,twitter,57.94,IT
u_10060,2025-07-10,ios,twitter,46.25,PT
u_10759,2025-07-10,ios,tiktok,23.61,DE
u_12616,2025-07-10,android,tiktok,26.51,NL
u_12617,2025-07-10,android,facebook,9.11,PT
u_12618,2025-07-10,android,facebook,47.53,ES
u_12619,2025-07-10,android,google_ads,23.0,DE
u_12620,2025-07-10,ios,tiktok,31.61,PT
u_12621,2025-07-10,ios,google_ads,24.05,FR
u_12622,2025-07-10,android,twitter,71.18,IT
u_12623,2025-07-10,android,google_ads,51.87,NL
u_12624,2025-07-10,ios,instagram,64.95,SE
u_12625,2025-07-10,ios,instagram,9.81,NL
u_12626,2025-07-10,ios,google_ads,9.91,IE
u_12627,2025-07-10,android,google_ads,54.24,FR
u_12628,2025-07-10,android,google_ads,43.01,NL
u_12629,2025-07-10,ios,instagram,40.14,ES
u_12630,2025-07-10,android,facebook,31.41,NL
u_12631,2025-07-10,android,google_ads,45.26,PT
u_11569,2025-07-11,ios,instagram,7.95,PT
u_12337,2025-07-11,ios,instagram,19.27,SE
u_12119,2025-07-11,android,twitter,66.91,IT
u_11526,2025-07-11,ios,facebook,48.18,PT
u_12408,2025-07-11,android,tiktok,41.19,FR
u_12632,2025-07-11,android,google_ads,52.7,BE
u_12633,2025-07-11,ios,google_ads,75.93,DE
u_12634,2025-07-11,android,tiktok,58.39,FR
u_12635,2025-07-11,android,instagram,40.77,SE
u_12636,2025-07-11,android,tiktok,58.48,DE
u_12637,2025-07-11,ios,google_ads,31.88,NL
u_12638,2025-07-11,android,instagram,42.16,IE
u_12639,2025-07-11,ios,google_ads,34.41,BE
u_12640,2025-07-11,ios,instagram,27.55,BE
u_12641,2025-07-11,android,instagram,60.07,NL
u_12642,2025-07-11,ios,facebook,19.69,FR
u_10482,2025-07-12,ios,facebook,7.41,ES
u_10819,2025-07-12,ios,instagram,40.98,IE
u_10988,2025-07-12,ios,instagram,40.78,SE
u_11220,2025-07-12,android,twitter,44.23,IE
u_11213,2025-07-12,ios,google_ads,66.21,BE
u_10276,2025-07-12,android,instagram,9.4,ES
u_10630,2025-07-12,ios,google_ads,12.18,DE
u_12643,2025-07-12,android,twitter,62.89,DE
u_12644,2025-07-12,ios,google_ads,28.45,SE
u_12645,2025-07-12,android,instagram,36.03,PL
u_12646,2025-07-12,android,google_ads,27.09,PL
u_12647,2025-07-12,android,google_ads,37.07,ES
u_12648,2025-07-12,ios,facebook,35.85,NL
u_12649,2025-07-12,ios,twitter,48.69,FR
u_12650,2025-07-12,android,twitter,42.32,ES
u_12651,2025-07-12,android,facebook,42.95,ES
u_12652,2025-07-12,ios,google_ads,36.38,BE
u_12653,2025-07-12,android,twitter,61.58,BE
u_12654,2025-07-12,ios,facebook,39.18,PL
u_12655,2025-07-12,android,tiktok,45.75,FR
u_12656,2025-07-12,android,google_ads,51.73,SE
u_10031,2025-07-13,android,google_ads,75.13,FR
u_11556,2025-07-13,android,facebook,10.23,IT
u_11663,2025-07-13,ios,twitter,67.55,IT
u_11212,2025-07-13,android,google_ads,35.96,PT
u_11479,2025-07-13,ios,google_ads,71.86,SE
u_11601,2025-07-13,android,google_ads,42.68,NL
u_12657,2025-07-13,ios,google_ads,84.22,IE
u_12658,2025-07-13,android,facebook,59.42,DE
u_12659,2025-07-13,android,facebook,41.4,ES
u_12660,2025-07-13,android,twitter,37.26,BE
u_12661,2025-07-13,ios,facebook,30.5,DE
u_12662,2025-07-13,android,google_ads,28.29,IE
u_12663,2025-07-13,android,facebook,43.43,ES
u_12664,2025-07-13,android,instagram,40.69,IT
u_12665,2025-07-13,ios,google_ads,67.9,BE
u_12666,2025-07-13,android,tiktok,55.38,SE
u_12667,2025-07-13,android,tiktok,43.15,FR
u_12668,2025-07-13,ios,tiktok,67.93,SE
u_12669,2025-07-13,android,google_ads,27.13,SE
u_12236,2025-07-14,ios,google_ads,22.83,IT
u_11073,2025-07-14,ios,google_ads,63.03,DE
u_11533,2025-07-14,ios,facebook,13.35,FR
u_11070,2025-07-14,android,google_ads,36.81,ES
u_12670,2025-07-14,android,google_ads,56.52,DE
u_12671,2025-07-14,ios,instagram,60.45,NL
u_12672,2025-07-14,android,facebook,35.82,IT
u_12673,2025-07-14,android,instagram,13.28,PT
u_12674,2025-07-14,android,tiktok,82.65,IE
u_12675,2025-07-14,ios,facebook,23.01,ES
u_12676,2025-07-14,android,twitter,39.57,FR
u_12677,2025-07-14,ios,instagram,51.87,SE
u_12678,2025-07-14,ios,instagram,43.75,FR
u_11544,2025-07-15,android,instagram,91.77,BE
u_11688,2025-07-15,ios,twitter,31.1,FR
u_10597,2025-07-15,ios,google_ads,83.24,SE
u_11425,2025-07-15,android,google_ads,30.69,ES
u_12679,2025-07-15,ios,facebook,44.36,SE
u_12680,2025-07-15,ios,facebook,27.83,SE
u_12681,2025-07-15,android,facebook,35.71,DE
u_12682,2025-07-15,ios,facebook,60.08,ES
u_12683,2025-07-15,android,google_ads,55.23,ES
u_12684,2025-07-15,android,twitter,41.59,ES
u_12685,2025-07-15,ios,tiktok,44.71,PL
u_12686,2025-07-15,android,instagram,13.44,DE
u_12687,2025-07-15,ios,instagram,35.28,IE
u_12688,2025-07-15,ios,tiktok,25.36,IE
u_11500,2025-07-16,ios,tiktok,59.78,PL
u_11532,2025-07-16,android,instagram,24.29,NL
u_10784,2025-07-16,ios,tiktok,78.66,BE
u_10579,2025-07-16,ios,google_ads,62.91,NL
u_12008,2025-07-16,ios,google_ads,26.56,PL
u_10978,2025-07-16,android,tiktok,36.06,DE
u_11668,2025-07-16,ios,instagram,52.35,BE
u_11138,2025-07-16,android,google_ads,31.49,IT
u_10747,2025-07-16,android,google_ads,39.01,SE
u_12689,2025-07-16,android,twitter,44.59,PT
u_12690,2025-07-16,android,google_ads,35.61,FR
u_12691,2025-07-16,ios,twitter,46.15,ES
u_12692,2025-07-16,android,facebook,15.0,DE
u_12693,2025-07-16,ios,google_ads,21.69,PT
u_12694,2025-07-16,android,instagram,44.45,NL
u_12695,2025-07-16,ios,instagram,13.73,ES
u_12696,2025-07-16,ios,google_ads,58.83,SE
u_12697,2025-07-16,android,instagram,17.71,NL
u_12698,2025-07-16,android,instagram,21.81,SE
u_12699,2025-07-16,ios,google_ads,30.68,IE
u_12700,2025-07-16,ios,twitter,29.67,FR
u_12701,2025-07-16,ios,google_ads,58.17,SE
u_12702,2025-07-16,ios,facebook,41.57,NL
u_12703,2025-07-16,ios,instagram,11.39,SE
u_12704,2025-07-16,ios,google_ads,36.14,DE
u_12705,2025-07-16,android,instagram,19.1,FR
u_12706,2025-07-16,android,facebook,31.33,ES
u_12707,2025-07-16,ios,facebook,34.01,DE
u_10789,2025-07-17,ios,instagram,17.26,FR
u_12030,2025-07-17,ios,instagram,27.4,SE
u_12394,2025-07-17,ios,instagram,75.88,FR
u_10599,2025-07-17,ios,instagram,34.65,PT
u_10323,2025-07-17,ios,facebook,22.82,DE
u_10856,2025-07-17,ios,google_ads,12.12,FR
u_10364,2025-07-17,ios,instagram,43.08,NL
u_12708,2025-07-17,android,tiktok,86.25,FR
u_12709,2025-07-17,android,facebook,61.26,PL
u_12710,2025-07-17,ios,google_ads,54.65,IT
u_12711,2025-07-17,android,facebook,47.04,ES
u_12712,2025-07-17,android,instagram,42.82,NL
u_12713,2025-07-17,ios,tiktok,61.58,PL
u_12714,2025-07-17,ios,facebook,36.14,ES
u_12715,2025-07-17,android,tiktok,35.17,ES
u_12716,2025-07-17,ios,instagram,50.75,SE
u_12717,2025-07-17,android,google_ads,6.99,PT
u_12718,2025-07-17,ios,google_ads,36.95,NL
u_12719,2025-07-17,ios,instagram,27.82,ES
u_12720,2025-07-17,ios,google_ads,44.96,IT
u_12721,2025-07-17,ios,twitter,45.75,DE
u_12722,2025-07-17,android,google_ads,31.72,DE
u_12692,2025-07-18,android,facebook,16.5,DE
u_12639,2025-07-18,ios,google_ads,31.82,BE
u_10849,2025-07-18,ios,tiktok,27.41,DE
u_11679,2025-07-18,ios,facebook,36.05,BE
u_12244,2025-07-18,ios,google_ads,55.58,SE
u_12110,2025-07-18,ios,google_ads,54.25,PL
u_12723,2025-07-18,ios,google_ads,51.91,SE
u_12724,2025-07-18,android,google_ads,33.45,DE
u_12725,2025-07-18,android,instagram,50.27,DE
u_12726,2025-07-18,ios,google_ads,47.83,ES
u_12727,2025-07-18,ios,google_ads,75.51,ES
u_12728,2025-07-18,android,instagram,40.57,NL
u_12729,2025-07-18,android,instagram,60.65,PL
u_12730,2025-07-18,android,instagram,44.66,DE
u_12731,2025-07-18,android,twitter,28.48,DE
u_12732,2025-07-18,ios,tiktok,26.67,FR
u_12733,2025-07-18,ios,facebook,32.0,IT
u_12734,2025-07-18,ios,google_ads,47.06,DE
u_12735,2025-07-18,ios,instagram,52.6,FR
u_12447,2025-07-19,android,instagram,35.88,FR
u_10806,2025-07-19,ios,google_ads,26.95,DE
u_11489,2025-07-19,android,google_ads,39.57,FR
u_10714,2025-07-19,ios,tiktok,45.12,PL
u_12736,2025-07-19,android,twitter,52.86,BE
u_12737,2025-07-19,ios,google_ads,52.29,ES
u_12738,2025-07-19,ios,facebook,68.53,PT
u_12739,2025-07-19,ios,facebook,15.99,ES
u_12740,2025-07-19,android,facebook,47.42,FR
u_12741,2025-07-19,android,instagram,55.08,DE
u_12742,2025-07-19,android,google_ads,31.1,IT
u_12743,2025-07-19,android,facebook,31.65,DE
u_12744,2025-07-19,ios,twitter,67.85,SE
u_12745,2025-07-19,ios,instagram,21.96,IT
u_12112,2025-07-20,android,tiktok,15.46,FR
u_10889,2025-07-20,ios,tiktok,25.28,PL
u_12621,2025-07-20,ios,google_ads,22.59,FR
u_12441,2025-07-20,android,twitter,17.68,DE
u_11918,2025-07-20,ios,google_ads,12.52,PT
u_11152,2025-07-20,android,google_ads,39.59,DE
u_12746,2025-07-20,android,google_ads,43.22,SE
u_12747,2025-07-20,android,instagram,24.97,FR
u_12748,2025-07-20,ios,instagram,51.76,BE
u_12749,2025-07-20,ios,facebook,53.67,IE
u_12750,2025-07-20,android,instagram,50.0,SE
u_12751,2025-07-20,android,facebook,45.91,DE
u_12752,2025-07-20,ios,google_ads,9.87,FR
u_12753,2025-07-20,android,tiktok,31.75,PL
u_12754,2025-07-20,ios,facebook,26.74,PL
u_12755,2025-07-20,android,facebook,24.51,FR
u_12756,2025-07-20,ios,instagram,36.91,PT
u_12757,2025-07-20,android,tiktok,55.35,IT
u_11746,2025-07-21,android,facebook,29.92,IT
u_11977,2025-07-21,ios,tiktok,60.55,ES
u_10058,2025-07-21,android,twitter,44.18,IE
u_11931,2025-07-21,android,google_ads,23.49,DE
u_12060,2025-07-21,android,tiktok,44.6,SE
u_12758,2025-07-21,android,google_ads,45.99,ES
u_12759,2025-07-21,ios,tiktok,66.98,FR
u_12760,2025-07-21,android,twitter,47.3,FR
u_12761,2025-07-21,ios,instagram,58.58,ES
u_12762,2025-07-21,ios,google_ads,23.91,FR
u_12763,2025-07-21,ios,facebook,54.21,PT
u_12764,2025-07-21,android,facebook,28.9,DE
u_12765,2025-07-21,android,instagram,29.96,ES
u_12766,2025-07-21,ios,instagram,46.35,DE
u_12767,2025-07-21,ios,google_ads,47.08,DE
u_12768,2025-07-21,android,google_ads,54.59,ES
u_12769,2025-07-21,android,google_ads,26.82,SE
u_11549,2025-07-22,ios,twitter,52.96,ES
u_10145,2025-07-22,ios,google_ads,29.03,BE
u_11830,2025-07-22,ios,facebook,22.52,NL
u_12416,2025-07-22,ios,google_ads,64.19,PL
u_10987,2025-07-22,android,instagram,33.22,PT
u_12448,2025-07-22,ios,tiktok,36.02,IE
u_12124,2025-07-22,ios,facebook,18.28,NL
u_11775,2025-07-22,android,google_ads,49.12,IT
u_12770,2025-07-22,ios,instagram,6.99,PL
u_12771,2025-07-22,android,google_ads,13.02,PL
u_12772,2025-07-22,android,google_ads,27.52,IE
u_12773,2025-07-22,ios,tiktok,47.1,BE
u_12774,2025-07-22,ios,instagram,43.46,PL
u_12775,2025-07-22,android,instagram,60.1,SE
u_12776,2025-07-22,android,google_ads,57.23,ES
u_12777,2025-07-22,ios,instagram,61.63,SE
u_12778,2025-07-22,ios,tiktok,75.34,FR
u_12779,2025-07-22,android,instagram,62.51,ES
u_12780,2025-07-22,ios,google_ads,68.92,DE
u_12781,2025-07-22,android,instagram,35.4,DE
u_12782,2025-07-22,ios,instagram,41.0,SE
u_12783,2025-07-22,android,tiktok,70.73,NL
u_12784,2025-07-22,ios,tiktok,48.32,PT
u_12785,2025-07-22,android,google_ads,44.03,ES
u_12393,2025-07-23,android,instagram,58.08,ES
u_12224,2025-07-23,android,google_ads,33.73,DE
u_10773,2025-07-23,android,google_ads,26.0,DE
u_10985,2025-07-23,ios,tiktok,79.7,DE
u_10848,2025-07-23,android,instagram,7.18,FR
u_12786,2025-07-23,android,google_ads,25.12,ES
u_12787,2025-07-23,android,tiktok,40.82,DE
u_12788,2025-07-23,ios,tiktok,6.99,PL
u_12789,2025-07-23,ios,google_ads,76.42,PL
u_12790,2025-07-23,android,google_ads,35.02,PL
u_12791,2025-07-23,ios,google_ads,42.86,PT
u_12792,2025-07-23,android,twitter,42.83,FR
u_12793,2025-07-23,android,facebook,59.84,IE
u_12794,2025-07-23,ios,google_ads,48.18,ES
u_12795,2025-07-23,android,twitter,37.94,NL
u_11422,2025-07-24,android,google_ads,29.95,PL
u_11767,2025-07-24,ios,facebook,22.16,PT
u_12295,2025-07-24,ios,instagram,14.96,DE
u_11696,2025-07-24,ios,facebook,62.75,PL
u_12796,2025-07-24,android,tiktok,24.96,BE
u_12797,2025-07-24,android,instagram,52.86,ES
u_12798,2025-07-24,ios,google_ads,41.36,SE
u_12799,2025-07-24,android,tiktok,57.64,DE
u_12800,2025-07-24,ios,google_ads,54.15,PT
u_12801,2025-07-24,android,instagram,33.27,IT
u_12802,2025-07-24,ios,tiktok,38.26,ES
u_12803,2025-07-24,ios,facebook,55.42,DE
u_12804,2025-07-24,android,twitter,54.69,PL
u_12805,2025-07-24,ios,tiktok,45.39,ES
u_11114,2025-07-25,android,google_ads,27.16,BE
u_11834,2025-07-25,ios,facebook,6.37,ES
u_12520,2025-07-25,android,instagram,28.47,DE
u_11698,2025-07-25,android,facebook,29.37,ES
u_11762,2025-07-25,ios,twitter,14.82,DE
u_12806,2025-07-25,ios,google_ads,16.47,ES
u_12807,2025-07-25,android,instagram,56.34,PL
u_12808,2025-07-25,android,google_ads,39.45,PT
u_12809,2025-07-25,android,google_ads,25.8,ES
u_12810,2025-07-25,android,google_ads,36.79,BE
u_12811,2025-07-25,android,facebook,52.24,SE
u_12812,2025-07-25,android,google_ads,62.96,ES
u_12813,2025-07-25,ios,tiktok,39.14,DE
u_12814,2025-07-25,ios,instagram,6.99,IT
u_12815,2025-07-25,android,instagram,58.12,DE
u_10858,2025-07-26,android,instagram,8.39,PL
u_10106,2025-07-26,ios,google_ads,73.63,DE
u_10509,2025-07-26,ios,instagram,21.54,ES
u_12521,2025-07-26,ios,google_ads,45.97,BE
u_10213,2025-07-26,ios,instagram,37.85,NL
u_12816,2025-07-26,ios,google_ads,6.99,FR
u_12817,2025-07-26,android,facebook,35.58,DE
u_12818,2025-07-26,ios,google_ads,61.69,DE
