user_id,purchase_date,platform,ad_source,campaign_id,purchase_amount,country
101051,2025-11-25,ios,twitter,IN77043,240.00,FR
101052,2025-11-19,android,twitter,GO99869,170.00,BE
101053,2025-11-18,android,affiliate,TW61685,350.00,LU
101054,2025-11-21,android,affiliate,TW01422,320.00,PT
101055,2025-11-24,android,google,TW87539,200.00,DE
101056,2025-11-22,ios,affiliate,AF20046,370.00,FR
101057,2025-11-21,ios,facebook,AF84493,160.00,NL
101058,2025-11-21,android,affiliate,AF27597,330.00,ES
101059,2025-11-18,ios,facebook,IN89340,110.00,HU
101060,2025-11-13,ios,google,GO27413,160.00,LT
101061,2025-11-12,ios,instagram,FA83736,130.00,LU
101062,2025-11-18,android,google,FA24685,190.00,SK
101063,2025-11-25,android,tiktok,IN65100,250.00,LV
101064,2025-11-20,ios,affiliate,TI28004,350.00,NL
101065,2025-11-18,ios,affiliate,TI58196,260.00,PL
101066,2025-11-25,ios,instagram,IN79071,280.00,EE
101067,2025-11-14,android,twitter,TW02698,250.00,IT
101068,2025-11-23,ios,facebook,FA90479,200.00,AT
101069,2025-11-16,ios,google,TI94397,360.00,SK
101070,2025-11-15,android,twitter,FA59331,380.00,LT
101071,2025-11-12,ios,instagram,FA28628,170.00,CY
101072,2025-11-17,android,instagram,GO50591,300.00,FR
101073,2025-11-22,ios,affiliate,AF49476,350.00,IT
101074,2025-11-24,ios,facebook,TW67926,320.00,RO
101075,2025-11-20,android,twitter,GO18911,370.00,CY
101076,2025-11-15,ios,instagram,IN38877,260.00,SI
101077,2025-11-17,ios,facebook,FA03908,140.00,PL
101078,2025-11-22,ios,tiktok,TI34293,190.00,BG
101079,2025-11-21,ios,instagram,AF60317,160.00,SE
101080,2025-11-15,ios,tiktok,TI90584,200.00,LU
101081,2025-11-20,ios,twitter,FA45517,390.00,CZ
101082,2025-11-16,ios,instagram,GO20700,70.00,PT
101083,2025-11-18,android,instagram,TW80412,70.00,DK
101084,2025-11-16,android,twitter,TI83729,380.00,PT
101085,2025-11-22,android,instagram,GO80308,190.00,GR
101086,2025-11-15,ios,affiliate,FA75788,400.00,DE
101087,2025-11-15,ios,tiktok,TW18801,360.00,IE
101088,2025-11-24,android,facebook,IN81880,250.00,MT
101089,2025-11-24,ios,affiliate,AF33967,70.00,DK
101090,2025-11-21,android,twitter,IN79882,360.00,LU
101091,2025-11-19,ios,google,TI47336,380.00,DK
101092,2025-11-19,android,twitter,IN87673,210.00,AT
101093,2025-11-25,android,tiktok,FA53774,210.00,NL
101094,2025-11-13,android,tiktok,FA62094,110.00,LV
101095,2025-11-21,android,instagram,FA49986,150.00,SI
101096,2025-11-13,android,affiliate,FA69977,300.00,BG
101097,2025-11-19,android,facebook,FA21251,190.00,NL
101098,2025-11-18,android,tiktok,FA94176,270.00,MT
101099,2025-11-12,ios,tiktok,FA85433,80.00,DE
101100,2025-11-18,android,instagram,TI83961,150.00,EE
101101,2025-11-23,ios,tiktok,IN31688,270.00,SE
101102,2025-11-24,ios,twitter,TW18007,330.00,DK
101103,2025-11-17,ios,facebook,AF66496,380.00,ES
101104,2025-11-17,android,affiliate,FA01674,300.00,NL
101105,2025-11-15,ios,facebook,GO02317,340.00,IT
101106,2025-11-18,ios,tiktok,GO07782,320.00,GR
101107,2025-11-16,android,google,AF98183,320.00,MT
101108,2025-11-22,ios,instagram,AF97886,210.00,SK
101109,2025-11-25,ios,affiliate,GO62018,350.00,ES
101110,2025-11-23,android,instagram,IN43663,270.00,AT
101111,2025-11-24,ios,tiktok,AF18825,170.00,HR
101112,2025-11-12,android,google,TI01364,70.00,SK
101113,2025-11-14,android,twitter,TI39721,110.00,PT
101114,2025-11-25,android,google,IN85294,220.00,CZ
101115,2025-11-25,android,twitter,AF02429,170.00,AT
101116,2025-11-20,android,facebook,FA01595,290.00,LT
101117,2025-11-12,android,google,AF07007,190.00,CY
101118,2025-11-23,android,google,AF73902,200.00,PL
101119,2025-11-15,ios,twitter,TW26493,210.00,ES
101120,2025-11-24,ios,facebook,GO57036,310.00,BG
101121,2025-11-19,android,google,AF66512,280.00,CY
101122,2025-11-13,ios,google,IN93697,190.00,NL
101123,2025-11-21,android,twitter,GO76722,80.00,IE
101124,2025-11-21,ios,tiktok,IN15336,340.00,IE
101125,2025-11-19,android,google,GO89876,130.00,LV
101126,2025-11-19,android,affiliate,IN50711,80.00,FI
101127,2025-11-17,android,tiktok,GO20403,370.00,HR
101128,2025-11-21,android,instagram,FA20289,100.00,DE
101129,2025-11-22,android,instagram,IN44559,220.00,NL
101130,2025-11-24,ios,twitter,IN69459,380.00,CY
101131,2025-11-19,ios,affiliate,FA89569,230.00,CY
101132,2025-11-24,ios,tiktok,FA67952,260.00,RO
101133,2025-11-15,ios,facebook,TW87097,210.00,FI
101134,2025-11-13,ios,facebook,TI01466,190.00,LV
101135,2025-11-13,android,google,TW86385,110.00,CZ
101136,2025-11-20,android,affiliate,FA69051,130.00,HR
101137,2025-11-14,ios,facebook,IN47964,120.00,RO
101138,2025-11-12,android,facebook,AF86626,390.00,DK
101139,2025-11-25,android,twitter,FA66197,340.00,BE
101140,2025-11-20,ios,twitter,IN39963,260.00,CY
101141,2025-11-17,android,instagram,TI96761,240.00,HR
101142,2025-11-23,ios,twitter,TI89688,330.00,RO
101143,2025-11-21,ios,instagram,GO55005,200.00,GR
101144,2025-11-23,android,google,TI74252,60.00,RO
101145,2025-11-17,android,facebook,TI50712,70.00,AT
101146,2025-11-15,android,tiktok,AF08971,170.00,EE
101147,2025-11-21,ios,affiliate,IN13823,130.00,LT
101148,2025-11-25,android,affiliate,GO67319,240.00,NL
101149,2025-11-22,ios,affiliate,IN11405,370.00,DE
101150,2025-11-15,ios,facebook,GO90464,300.00,PT
101151,2025-11-13,android,tiktok,AF34842,400.00,HU
101152,2025-11-17,android,facebook,AF49381,320.00,BE
101153,2025-11-14,ios,affiliate,TW02942,90.00,IE
101154,2025-11-25,ios,tiktok,AF22540,350.00,SK
101155,2025-11-16,android,twitter,IN15017,70.00,ES
101156,2025-11-18,ios,instagram,GO30871,220.00,LV
101157,2025-11-16,android,google,GO96622,200.00,BE
101158,2025-11-17,ios,affiliate,FA91928,260.00,PL
101159,2025-11-12,ios,instagram,AF30079,270.00,BE
101160,2025-11-19,ios,instagram,GO92271,340.00,LT
101161,2025-11-19,ios,affiliate,GO42028,110.00,PL
101162,2025-11-12,android,facebook,TW25328,120.00,GR
101163,2025-11-14,ios,twitter,TI12419,390.00,BG
101164,2025-11-16,android,affiliate,GO64639,110.00,CZ
101165,2025-11-13,android,tiktok,TW40128,140.00,AT
101166,2025-11-17,ios,affiliate,GO73308,390.00,PT
101167,2025-11-12,ios,twitter,FA27010,220.00,DK
101168,2025-11-17,android,facebook,TI15934,320.00,ES
101169,2025-11-21,android,instagram,FA23102,180.00,SE
101170,2025-11-19,ios,google,FA63676,330.00,PT
101171,2025-11-22,android,google,GO76632,370.00,SK
101172,2025-11-19,android,tiktok,IN76554,110.00,LT
101173,2025-11-19,ios,google,TW07582,320.00,GR
101174,2025-11-17,android,tiktok,GO34298,310.00,PL
101175,2025-11-21,android,facebook,TW94093,150.00,RO
101176,2025-11-17,android,instagram,IN69360,110.00,NL
101177,2025-11-15,ios,facebook,TI83720,260.00,DE
101178,2025-11-13,ios,tiktok,AF91483,240.00,IE
101179,2025-11-21,ios,affiliate,AF92533,140.00,FR
101180,2025-11-20,android,google,TW44880,400.00,IE
101181,2025-11-16,ios,facebook,TW33141,150.00,BE
101182,2025-11-15,android,google,GO54649,210.00,SE
101183,2025-11-17,android,facebook,TW42765,310.00,CZ
101184,2025-11-14,ios,instagram,TI49798,260.00,FR
101185,2025-11-24,android,twitter,TI17889,70.00,MT
101186,2025-11-16,android,facebook,TW21697,360.00,BG
101187,2025-11-12,ios,google,TI63526,210.00,IE
101188,2025-11-19,ios,twitter,IN40160,270.00,SI
101189,2025-11-15,android,tiktok,TW75641,190.00,CZ
101190,2025-11-25,android,tiktok,TW54409,380.00,GR
101191,2025-11-21,ios,affiliate,AF48960,320.00,PT
101192,2025-11-18,ios,twitter,TI84870,220.00,PL
101193,2025-11-16,ios,affiliate,AF20437,400.00,HR
101194,2025-11-21,ios,instagram,TW50255,300.00,SK
101195,2025-11-18,android,google,TI62988,110.00,EE
101196,2025-11-20,ios,facebook,TW96177,100.00,LU
101197,2025-11-21,android,google,AF60222,310.00,SK
101198,2025-11-17,android,tiktok,FA51841,380.00,LT
101199,2025-11-20,ios,google,IN62803,330.00,LV
101200,2025-11-24,ios,affiliate,TI76231,120.00,CY
101201,2025-11-18,android,twitter,TW92859,160.00,AT
101202,2025-11-16,ios,tiktok,TI43256,400.00,EE
101203,2025-11-20,ios,google,AF03462,290.00,CZ
101204,2025-11-15,android,google,IN87550,200.00,HR
101205,2025-11-22,android,google,TW78825,190.00,SI
101206,2025-11-25,android,tiktok,FA97774,280.00,HU
101207,2025-11-16,ios,google,AF85792,340.00,NL
101208,2025-11-21,ios,tiktok,FA82678,380.00,CZ
101209,2025-11-23,ios,tiktok,TI58302,90.00,LT
101210,2025-11-23,android,affiliate,AF48322,190.00,CZ
101211,2025-11-22,android,twitter,FA35867,60.00,LT
101212,2025-11-12,ios,google,TW19669,340.00,IT
101213,2025-11-17,android,tiktok,TW12913,320.00,CY
101214,2025-11-16,ios,twitter,TI72135,290.00,RO
101215,2025-11-20,ios,affiliate,TW44628,70.00,SK
101216,2025-11-20,ios,affiliate,TI28964,150.00,SI
101217,2025-11-25,ios,tiktok,TI83677,60.00,PT
101218,2025-11-19,android,affiliate,IN22317,340.00,EE
101219,2025-11-21,android,affiliate,TI02489,110.00,FI
101220,2025-11-25,ios,affiliate,TW36136,220.00,HU
101221,2025-11-15,ios,google,FA65228,100.00,MT
101222,2025-11-17,ios,affiliate,AF49219,210.00,LU
101223,2025-11-20,android,facebook,TI85614,170.00,CZ
101224,2025-11-25,android,twitter,GO02794,120.00,FI
101225,2025-11-21,android,twitter,AF36909,250.00,PT
101226,2025-11-23,android,affiliate,FA86927,380.00,LU
101227,2025-11-25,ios,facebook,GO11322,110.00,CZ
101228,2025-11-25,ios,affiliate,IN84194,370.00,IE
101229,2025-11-20,android,instagram,AF52118,90.00,PL
101230,2025-11-18,ios,twitter,TW15989,170.00,LU
101231,2025-11-15,android,google,TW30858,200.00,MT
101232,2025-11-14,android,facebook,GO41044,70.00,ES
101233,2025-11-25,ios,google,AF86365,320.00,SE
101234,2025-11-12,ios,tiktok,AF09757,170.00,DE
101235,2025-11-24,android,tiktok,GO34298,70.00,PL
101236,2025-11-16,ios,google,TW60644,260.00,CZ
101237,2025-11-24,android,facebook,TI08011,280.00,SE
101238,2025-11-18,android,facebook,IN38836,320.00,BE
101239,2025-11-13,ios,google,GO67852,210.00,GR
101240,2025-11-12,android,tiktok,IN87313,380.00,ES
101241,2025-11-24,ios,twitter,GO58223,150.00,MT
101242,2025-11-21,android,tiktok,TI01446,110.00,RO
101243,2025-11-16,android,affiliate,AF19751,100.00,SK
101244,2025-11-20,android,google,IN51247,70.00,MT
101245,2025-11-12,android,facebook,GO61936,140.00,ES
101246,2025-11-19,ios,facebook,TW19669,220.00,CZ
101247,2025-11-15,ios,affiliate,AF78364,240.00,CZ
101248,2025-11-16,ios,affiliate,GO13196,170.00,PT
101249,2025-11-13,ios,twitter,GO58298,70.00,CY
101250,2025-11-15,android,twitter,GO30000,120.00,RO
101251,2025-11-14,android,instagram,GO05465,280.00,FR
101252,2025-11-14,android,affiliate,TI85923,180.00,LU
101253,2025-11-22,ios,affiliate,IN30998,260.00,GR
101254,2025-11-15,android,tiktok,GO85886,200.00,IE
101255,2025-11-15,ios,tiktok,TI09016,210.00,DK
101256,2025-11-25,android,tiktok,FA67370,60.00,LT
101257,2025-11-16,ios,instagram,IN35680,290.00,CZ
101258,2025-11-24,ios,twitter,TI15045,120.00,SK
101259,2025-11-22,ios,google,FA75528,60.00,AT
101260,2025-11-23,ios,tiktok,IN78460,110.00,GR
101261,2025-11-15,android,affiliate,FA01882,400.00,GR
101262,2025-11-19,android,twitter,GO91822,290.00,SE
101263,2025-11-13,android,twitter,GO72712,170.00,FI
101264,2025-11-16,android,google,FA54123,160.00,SE
101265,2025-11-15,ios,affiliate,FA58801,120.00,LT
101266,2025-11-21,android,twitter,FA30864,120.00,BG
101267,2025-11-23,ios,affiliate,TI09547,200.00,SK
101268,2025-11-12,android,facebook,TW89010,80.00,NL
101269,2025-11-22,android,facebook,IN64632,330.00,EE
101270,2025-11-24,android,affiliate,TW24419,60.00,DE
101271,2025-11-16,android,tiktok,FA23314,60.00,RO
101272,2025-11-15,ios,twitter,FA49714,250.00,AT
101273,2025-11-19,android,instagram,TI27632,200.00,BG
101274,2025-11-13,ios,twitter,FA32200,380.00,FI
101275,2025-11-20,android,google,FA52546,70.00,NL
101276,2025-11-21,ios,google,TI67019,130.00,PL
101277,2025-11-12,android,twitter,IN27628,150.00,BE
101278,2025-11-13,android,facebook,IN99346,330.00,CZ
101279,2025-11-13,ios,instagram,FA48189,140.00,LU
101280,2025-11-24,android,twitter,IN52038,270.00,GR
101281,2025-11-25,android,tiktok,IN57552,200.00,GR
101282,2025-11-16,android,tiktok,IN04772,320.00,SK
101283,2025-11-24,android,tiktok,TW87505,240.00,BG
101284,2025-11-25,ios,twitter,TI22756,350.00,HR
101285,2025-11-25,ios,google,GO88154,140.00,GR
101286,2025-11-17,android,instagram,IN34846,340.00,BE
101287,2025-11-17,android,instagram,TI48200,190.00,SI
101288,2025-11-20,android,twitter,FA85987,310.00,SK
101289,2025-11-24,android,twitter,TW42662,330.00,ES
101290,2025-11-19,ios,twitter,IN46976,260.00,CZ
101291,2025-11-14,android,twitter,TW33896,140.00,MT
101292,2025-11-23,android,twitter,GO45128,200.00,ES
101293,2025-11-14,ios,affiliate,GO72243,210.00,FR
101294,2025-11-16,ios,tiktok,IN43892,370.00,CY
101295,2025-11-20,ios,google,IN34346,190.00,FR
101296,2025-11-24,android,google,TW57133,110.00,PL
101297,2025-11-24,ios,tiktok,TI47847,230.00,FI
101298,2025-11-20,ios,instagram,TI36096,300.00,SK
101299,2025-11-25,android,affiliate,TI63160,270.00,PT
101300,2025-11-24,android,instagram,TW77521,360.00,DE
101301,2025-11-15,ios,instagram,TI03695,330.00,IE
101302,2025-11-15,ios,facebook,AF34508,160.00,DK
101303,2025-11-12,android,twitter,GO37957,290.00,DK
101304,2025-11-17,ios,google,FA46285,90.00,CZ
101305,2025-11-19,android,google,AF81031,380.00,HU
101306,2025-11-25,android,twitter,FA81468,310.00,SK
101307,2025-11-13,ios,instagram,TW06264,240.00,HU
101308,2025-11-12,android,facebook,GO46712,350.00,AT
101309,2025-11-16,ios,affiliate,FA70901,210.00,GR
101310,2025-11-21,ios,instagram,TI27138,270.00,ES
101311,2025-11-24,android,instagram,FA74892,180.00,DE
101312,2025-11-24,android,tiktok,TI80625,150.00,BG
101313,2025-11-22,android,affiliate,TW63413,320.00,FR
101314,2025-11-17,android,tiktok,TW56678,300.00,FI
101315,2025-11-15,ios,tiktok,TW69477,200.00,LV
101316,2025-11-21,android,affiliate,FA90767,250.00,BE
101317,2025-11-22,android,tiktok,TW30514,400.00,ES
101318,2025-11-13,ios,affiliate,TW15366,280.00,BE
101319,2025-11-15,android,affiliate,IN29539,210.00,BE
101320,2025-11-21,android,facebook,AF97228,70.00,HR
101321,2025-11-18,android,instagram,GO53232,230.00,CZ
101322,2025-11-20,ios,tiktok,TW98294,190.00,RO
101323,2025-11-23,android,google,IN87635,370.00,MT
101324,2025-11-20,ios,twitter,TW16826,200.00,DE
101325,2025-11-13,android,affiliate,TW65956,270.00,ES
101326,2025-11-18,ios,facebook,AF07188,300.00,BE
101327,2025-11-13,android,facebook,FA07813,120.00,SE
101328,2025-11-21,ios,tiktok,AF23167,170.00,FR
101329,2025-11-22,ios,tiktok,TW22222,200.00,DE
101330,2025-11-25,ios,affiliate,TW21631,100.00,BG
101331,2025-11-19,ios,google,IN63619,260.00,HU
101332,2025-11-19,android,google,IN88096,140.00,SI
101333,2025-11-24,android,affiliate,TI93918,110.00,SK
101334,2025-11-24,ios,facebook,AF71897,270.00,CZ
101335,2025-11-15,android,affiliate,TW00686,100.00,IE
101336,2025-11-14,ios,tiktok,GO04619,310.00,ES
101337,2025-11-20,ios,affiliate,TI69233,100.00,CZ
101338,2025-11-22,ios,instagram,AF45850,340.00,RO
101339,2025-11-20,ios,instagram,IN01285,390.00,LT
101340,2025-11-14,ios,twitter,AF40029,130.00,FR
101341,2025-11-15,android,facebook,TW92074,310.00,IT
101342,2025-11-17,android,facebook,TI72928,200.00,BE
101343,2025-11-19,ios,tiktok,IN88549,350.00,IE
101344,2025-11-17,ios,tiktok,TW38287,90.00,MT
101345,2025-11-25,ios,facebook,GO94971,200.00,FR
101346,2025-11-13,android,google,AF84265,350.00,LT
101347,2025-11-18,android,instagram,TI39659,80.00,IE
101348,2025-11-15,ios,facebook,TI69213,290.00,RO
101349,2025-11-16,ios,twitter,GO93912,110.00,SE
101350,2025-11-19,ios,tiktok,TI24287,190.00,LU
101351,2025-11-20,ios,affiliate,AF22670,260.00,ES
101352,2025-11-18,ios,tiktok,TI34029,360.00,LV
101353,2025-11-19,android,instagram,TW61039,240.00,SI
101354,2025-11-24,ios,instagram,GO47682,150.00,HU
101355,2025-11-19,ios,twitter,GO74355,220.00,LU
101356,2025-11-12,android,google,FA78693,110.00,SI
101357,2025-11-19,android,instagram,GO31839,120.00,BE
101358,2025-11-13,android,affiliate,GO61262,390.00,HU
101359,2025-11-22,ios,twitter,GO00241,370.00,BG
101360,2025-11-19,android,affiliate,AF48217,160.00,AT
101361,2025-11-23,android,instagram,GO23736,310.00,IE
101362,2025-11-22,ios,affiliate,TW18230,120.00,LT
101363,2025-11-21,android,affiliate,IN31575,360.00,EE
101364,2025-11-15,ios,tiktok,TW55759,310.00,NL
101365,2025-11-15,ios,instagram,AF23325,200.00,IE
101366,2025-11-13,ios,twitter,FA40467,330.00,IE
101367,2025-11-19,android,google,AF83244,90.00,IE
101368,2025-11-14,android,twitter,TI94016,130.00,PL
101369,2025-11-25,android,twitter,TI36749,130.00,PT
101370,2025-11-21,ios,tiktok,AF44683,170.00,BE
101371,2025-11-23,ios,facebook,TI85365,160.00,AT
101372,2025-11-16,ios,facebook,TW56653,160.00,FI
101373,2025-11-18,ios,facebook,TI22938,240.00,EE
101374,2025-11-23,android,twitter,TW39606,300.00,SK
101375,2025-11-13,android,tiktok,GO91838,270.00,GR
101376,2025-11-15,android,facebook,AF89285,390.00,NL
101377,2025-11-23,ios,google,AF24328,360.00,HR
101378,2025-11-16,android,facebook,FA22396,270.00,EE
101379,2025-11-20,ios,instagram,AF71844,250.00,BE
101380,2025-11-17,android,tiktok,AF53583,150.00,NL
101381,2025-11-22,ios,google,TI84243,390.00,NL
101382,2025-11-14,android,affiliate,GO75766,260.00,GR
101383,2025-11-20,ios,instagram,TW22222,350.00,IE
101384,2025-11-23,android,facebook,TI66384,370.00,BG
101385,2025-11-14,ios,google,TW02371,350.00,LV
101386,2025-11-25,ios,facebook,TI04709,160.00,IT
101387,2025-11-14,ios,affiliate,AF02642,250.00,LT
101388,2025-11-19,ios,tiktok,FA75573,60.00,SI
101389,2025-11-18,android,instagram,IN79509,180.00,LU
101390,2025-11-12,ios,affiliate,AF93171,230.00,LU
101391,2025-11-20,android,affiliate,FA92090,210.00,MT
101392,2025-11-19,ios,google,TI76092,70.00,IT
101393,2025-11-21,android,google,AF68219,100.00,IE
101394,2025-11-15,ios,google,AF79076,60.00,LU
101395,2025-11-20,ios,tiktok,AF66637,350.00,CZ
101396,2025-11-25,android,facebook,AF50376,120.00,SK
101397,2025-11-20,ios,google,AF42261,180.00,HR
101398,2025-11-20,android,facebook,TW19986,100.00,CY
101399,2025-11-20,ios,instagram,AF72376,110.00,PL
101400,2025-11-13,ios,facebook,TW79608,190.00,HR
101401,2025-11-16,ios,facebook,GO30548,210.00,PL
101402,2025-11-22,android,tiktok,FA61464,130.00,BG
101403,2025-11-23,ios,facebook,FA86621,390.00,SI
101404,2025-11-13,android,instagram,GO46737,90.00,NL
101405,2025-11-16,ios,tiktok,TW47845,200.00,DE
101406,2025-11-12,android,google,AF43670,360.00,HU
101407,2025-11-13,ios,twitter,TI90248,310.00,NL
101408,2025-11-14,ios,twitter,IN10596,300.00,LV
101409,2025-11-19,ios,instagram,GO24482,320.00,FR
101410,2025-11-25,ios,tiktok,TI34340,280.00,BE
101411,2025-11-12,android,google,GO48144,400.00,HR
101412,2025-11-18,android,google,GO35021,210.00,SK
101413,2025-11-25,android,facebook,IN26071,400.00,IT
101414,2025-11-21,ios,google,IN79554,380.00,NL
101415,2025-11-19,android,affiliate,FA82439,150.00,CZ
101416,2025-11-24,ios,tiktok,TI87613,210.00,CY
101417,2025-11-12,android,instagram,TI47536,390.00,CY
101418,2025-11-20,ios,instagram,TI40051,320.00,SE
101419,2025-11-13,android,facebook,FA16533,130.00,HR
101420,2025-11-24,android,affiliate,FA45645,390.00,IE
101421,2025-11-17,ios,google,AF82301,60.00,LU
101422,2025-11-19,android,affiliate,TW37347,110.00,HR
101423,2025-11-15,android,facebook,GO13490,380.00,PL
101424,2025-11-21,ios,tiktok,TI07873,380.00,LV
101425,2025-11-13,ios,instagram,GO44679,90.00,EE
101426,2025-11-22,android,facebook,TI69941,130.00,SE
101427,2025-11-23,ios,twitter,IN27211,220.00,EE
101428,2025-11-19,android,tiktok,FA80962,170.00,EE
101429,2025-11-16,ios,twitter,GO90097,360.00,DK
101430,2025-11-21,ios,affiliate,FA44736,300.00,IE
101431,2025-11-14,android,facebook,TI19415,270.00,EE
101432,2025-11-14,ios,tiktok,FA28480,170.00,EE
101433,2025-11-22,ios,instagram,GO19847,330.00,IT
101434,2025-11-20,android,google,TW29965,90.00,CY
101435,2025-11-20,android,affiliate,GO72604,90.00,DE
101436,2025-11-16,android,google,TI00125,90.00,FI
101437,2025-11-20,android,instagram,TW45857,290.00,SK
101438,2025-11-19,ios,instagram,TW59809,230.00,FR
101439,2025-11-22,ios,instagram,IN94446,70.00,ES
101440,2025-11-19,ios,tiktok,IN19798,400.00,BG
101441,2025-11-12,android,tiktok,TW29758,300.00,SI
101442,2025-11-18,android,instagram,GO51532,110.00,BG
101443,2025-11-21,android,tiktok,FA48426,150.00,SI
101444,2025-11-13,ios,facebook,TI84131,370.00,PL
101445,2025-11-25,android,affiliate,AF11814,90.00,HR
101446,2025-11-15,ios,instagram,GO14152,180.00,CY
101447,2025-11-22,android,instagram,AF81599,390.00,CZ
101448,2025-11-16,ios,google,AF11124,240.00,RO
101449,2025-11-12,ios,affiliate,TW71957,280.00,DK
101450,2025-11-23,android,instagram,GO39913,190.00,SE
101451,2025-11-25,android,tiktok,AF03513,110.00,ES
101452,2025-11-23,ios,facebook,AF60886,160.00,IT
101453,2025-11-21,ios,instagram,IN40427,110.00,FR
101454,2025-11-19,ios,facebook,IN33075,60.00,RO
101455,2025-11-13,ios,instagram,TI23715,190.00,IT
101456,2025-11-15,android,google,FA23896,360.00,CZ
101457,2025-11-17,ios,twitter,FA43485,90.00,SE
101458,2025-11-17,android,facebook,FA21122,390.00,FI
101459,2025-11-12,ios,instagram,AF66949,190.00,SE
101460,2025-11-15,android,instagram,GO17589,200.00,SE
101461,2025-11-12,android,facebook,GO77936,350.00,FR
101462,2025-11-17,android,facebook,GO71561,210.00,MT
101463,2025-11-18,android,affiliate,AF62116,320.00,PL
101464,2025-11-12,android,facebook,TW92184,210.00,FR
101465,2025-11-15,android,instagram,GO01171,230.00,SI
101466,2025-11-19,ios,instagram,IN84546,390.00,ES
101467,2025-11-21,android,tiktok,FA94908,140.00,SE
101468,2025-11-13,ios,twitter,AF21403,380.00,MT
101469,2025-11-16,ios,affiliate,GO77930,280.00,BG
101470,2025-11-24,android,tiktok,TW47959,250.00,AT
101471,2025-11-13,android,facebook,IN54953,370.00,SE
101472,2025-11-25,android,tiktok,FA42689,320.00,BE
101473,2025-11-23,android,instagram,TI80438,340.00,CY
101474,2025-11-13,ios,affiliate,TW82023,180.00,IT
101475,2025-11-15,ios,tiktok,FA38486,120.00,IT
101476,2025-11-17,android,tiktok,FA16770,370.00,IE
101477,2025-11-16,android,google,FA41991,260.00,PL
101478,2025-11-22,android,tiktok,TI50640,240.00,LV
101479,2025-11-14,ios,facebook,TW80582,250.00,GR
101480,2025-11-15,ios,facebook,IN98730,170.00,AT
101481,2025-11-20,android,facebook,AF18901,310.00,DE
101482,2025-11-20,android,twitter,GO16403,350.00,BE
101483,2025-11-18,ios,instagram,AF72204,260.00,PT
101484,2025-11-19,ios,affiliate,TI61004,270.00,IE
101485,2025-11-25,android,twitter,AF21721,210.00,LU
101486,2025-11-23,ios,instagram,TW18548,360.00,IT
101487,2025-11-20,android,google,GO04419,240.00,LU
101488,2025-11-12,ios,instagram,AF18079,290.00,RO
101489,2025-11-14,android,affiliate,AF97885,400.00,MT
101490,2025-11-22,android,twitter,FA73070,330.00,AT
101491,2025-11-25,android,twitter,AF47377,380.00,DE
101492,2025-11-15,ios,twitter,TI74285,70.00,SE
101493,2025-11-12,android,twitter,GO55424,210.00,EE
101494,2025-11-12,ios,tiktok,FA66904,380.00,PT
101495,2025-11-17,ios,facebook,TI47696,210.00,AT
101496,2025-11-18,ios,facebook,AF83732,360.00,AT
101497,2025-11-16,android,facebook,TW13180,160.00,HU
101498,2025-11-24,ios,instagram,GO96097,210.00,PT
101499,2025-11-13,ios,google,AF91997,370.00,RO
101500,2025-11-24,ios,instagram,TW38724,220.00,MT
101501,2025-11-23,ios,facebook,GO27255,260.00,DE
101502,2025-11-20,android,facebook,FA55087,110.00,HR
101503,2025-11-24,android,twitter,FA39863,150.00,DE
101504,2025-11-20,android,google,AF23816,300.00,LV
101505,2025-11-14,ios,instagram,FA37703,110.00,PL
101506,2025-11-16,android,affiliate,GO95876,380.00,FR
101507,2025-11-22,android,instagram,AF29798,340.00,CZ
101508,2025-11-14,android,instagram,TI98456,60.00,PT
101509,2025-11-22,ios,tiktok,AF67602,190.00,HR
101510,2025-11-17,android,instagram,FA47971,240.00,PT
101511,2025-11-12,ios,affiliate,TI80359,320.00,CY
101512,2025-11-21,android,twitter,TW63697,240.00,CY
101513,2025-11-22,ios,twitter,TI11450,170.00,SK
101514,2025-11-12,ios,affiliate,TW11946,250.00,FI
101515,2025-11-16,ios,tiktok,AF16731,370.00,DE
101516,2025-11-24,android,affiliate,AF65338,280.00,BE
101517,2025-11-23,ios,google,TI02426,140.00,RO
101518,2025-11-14,ios,affiliate,TW49046,80.00,FI
101519,2025-11-14,android,tiktok,GO85001,100.00,PT
101520,2025-11-14,android,instagram,FA63548,320.00,GR
101521,2025-11-24,ios,google,TW49031,310.00,SI
101522,2025-11-22,ios,affiliate,TI67175,120.00,PL
101523,2025-11-19,ios,tiktok,IN41293,290.00,BE
101524,2025-11-12,android,instagram,FA40514,240.00,SI
101525,2025-11-18,android,tiktok,TI09930,250.00,DK
101526,2025-11-24,android,facebook,TW77055,400.00,SI
101527,2025-11-17,android,twitter,TW97646,300.00,LT
101528,2025-11-12,ios,instagram,FA33745,210.00,SE
101529,2025-11-22,ios,facebook,TW65739,230.00,FR
101530,2025-11-17,ios,google,AF61076,370.00,FI
101531,2025-11-21,ios,facebook,IN81417,290.00,MT
101532,2025-11-14,ios,tiktok,IN78923,80.00,LT
101533,2025-11-16,ios,twitter,TI14341,320.00,BE
101534,2025-11-23,android,twitter,AF30323,170.00,DE
101535,2025-11-22,android,affiliate,IN82043,60.00,CY
101536,2025-11-16,android,affiliate,TW48660,370.00,ES
101537,2025-11-19,android,instagram,TI40741,270.00,BG
101538,2025-11-13,ios,google,IN67354,130.00,CY
